date,region,product,units_sold,revenue
2022-03-17,South,Gadget Pro,66,6599.34
2022-03-17,South,Gadget Lite,58,3479.42
2022-03-17,South,Service Pack,14,2099.86
2022-03-17,South,Bundle Deal,38,3039.62
2022-03-17,East,Widget A,52,1559.48
2022-03-17,East,Widget B,47,2349.53
2022-03-17,East,Gadget Pro,57,5699.43
2022-03-17,East,Gadget Lite,61,3659.39
2022-03-17,East,Service Pack,59,8849.41
2022-03-17,East,Bundle Deal,46,3679.54
2022-03-17,West,Widget A,22,659.78
2022-03-17,West,Widget B,43,2149.57
2022-03-17,West,Gadget Pro,56,5599.44
2022-03-17,West,Gadget Lite,33,1979.67
2022-03-17,West,Service Pack,59,8849.41
2022-03-17,West,Bundle Deal,63,5039.37
2022-03-17,Central,Widget A,51,1529.49
2022-03-17,Central,Widget B,4,199.96
2022-03-17,Central,Gadget Pro,30,2999.7
2022-03-17,Central,Gadget Lite,78,4679.22
2022-03-17,Central,Service Pack,41,6149.59
2022-03-17,Central,Bundle Deal,20,1599.8
2022-03-18,North,Widget A,68,2039.32
2022-03-18,North,Widget B,50,2499.5
2022-03-18,North,Gadget Pro,66,6599.34
2022-03-18,North,Gadget Lite,54,3239.46
2022-03-18,North,Service Pack,56,8399.44
2022-03-18,North,Bundle Deal,55,4399.45
2022-03-18,South,Widget A,60,1799.4
2022-03-18,South,Widget B,84,4199.16
2022-03-18,South,Gadget Pro,64,6399.36
2022-03-18,South,Gadget Lite,26,1559.74
2022-03-18,South,Service Pack,56,8399.44
2022-03-18,South,Bundle Deal,67,5359.33
2022-03-18,East,Widget A,68,2039.32
2022-03-18,East,Widget B,43,2149.57
2022-03-18,East,Gadget Pro,67,6699.33
2022-03-18,East,Gadget Lite,63,3779.37
2022-03-18,East,Service Pack,88,13199.12
2022-03-18,East,Bundle Deal,38,3039.62
2022-03-18,West,Widget A,42,1259.58
2022-03-18,West,Widget B,45,2249.55
2022-03-18,West,Gadget Pro,42,4199.58
2022-03-18,West,Gadget Lite,36,2159.64
2022-03-18,West,Service Pack,8,1199.92
2022-03-18,West,Bundle Deal,43,3439.57
2022-03-18,Central,Widget A,55,1649.45
2022-03-18,Central,Widget B,42,2099.58
2022-03-18,Central,Gadget Pro,79,7899.21
2022-03-18,Central,Gadget Lite,50,2999.5
2022-03-18,Central,Service Pack,69,10349.31
2022-03-18,Central,Bundle Deal,53,4239.47
2022-03-19,North,Widget A,62,1859.38
2022-03-19,North,Widget B,54,2699.46
2022-03-19,North,Gadget Pro,70,6999.3
2022-03-19,North,Gadget Lite,50,2999.5
2022-03-19,North,Service Pack,57,8549.43
2022-03-19,North,Bundle Deal,55,4399.45
2022-03-19,South,Widget A,45,1349.55
2022-03-19,South,Widget B,56,2799.44
2022-03-19,South,Gadget Pro,83,8299.17
2022-03-19,South,Gadget Lite,45,2699.55
2022-03-19,South,Service Pack,56,8399.44
2022-03-19,South,Bundle Deal,68,5439.32
2022-03-19,East,Widget A,67,2009.33
2022-03-19,East,Widget B,50,2499.5
2022-03-19,East,Gadget Pro,14,1399.86
2022-03-19,East,Gadget Lite,57,3419.43
2022-03-19,East,Service Pack,16,2399.84
2022-03-19,East,Bundle Deal,72,5759.28
2022-03-19,West,Widget A,52,1559.48
2022-03-19,West,Widget B,64,3199.36
2022-03-19,West,Gadget Pro,36,3599.64
2022-03-19,West,Gadget Lite,26,1559.74
2022-03-19,West,Service Pack,53,7949.47
2022-03-19,West,Bundle Deal,49,3919.51
2022-03-19,Central,Widget A,42,1259.58
2022-03-19,Central,Widget B,51,2549.49
2022-03-19,Central,Gadget Pro,91,9099.09
2022-03-19,Central,Gadget Lite,62,3719.38
2022-03-19,Central,Service Pack,65,9749.35
2022-03-19,Central,Bundle Deal,62,4959.38
2022-03-20,North,Widget A,72,2159.28
2022-03-20,North,Widget B,47,2349.53
2022-03-20,North,Gadget Pro,19,1899.81
2022-03-20,North,Gadget Lite,47,2819.53
2022-03-20,North,Service Pack,62,9299.38
2022-03-20,North,Bundle Deal,35,2799.65
2022-03-20,South,Widget A,47,1409.53
2022-03-20,South,Widget B,39,1949.61
2022-03-20,South,Gadget Pro,72,7199.28
2022-03-20,South,Gadget Lite,61,3659.39
2022-03-20,South,Service Pack,59,8849.41
2022-03-20,South,Bundle Deal,59,4719.41
2022-03-20,East,Widget A,49,1469.51
2022-03-20,East,Widget B,52,2599.48
2022-03-20,East,Gadget Pro,32,3199.68
2022-03-20,East,Gadget Lite,17,1019.83
2022-03-20,East,Service Pack,52,7799.48
2022-03-20,East,Bundle Deal,54,4319.46
2022-03-20,West,Widget A,68,2039.32
2022-03-20,West,Widget B,73,3649.27
2022-03-20,West,Gadget Pro,73,7299.27
2022-03-20,West,Gadget Lite,35,2099.65
2022-03-20,West,Service Pack,44,6599.56
2022-03-20,West,Bundle Deal,57,4559.43
2022-03-20,Central,Widget A,87,2609.13
2022-03-20,Central,Widget B,72,3599.28
2022-03-20,Central,Gadget Pro,66,6599.34
2022-03-20,Central,Gadget Lite,44,2639.56
2022-03-20,Central,Service Pack,36,5399.64
2022-03-20,Central,Bundle Deal,61,4879.39
2022-03-21,North,Widget A,33,989.67
2022-03-21,North,Widget B,46,2299.54
2022-03-21,North,Gadget Pro,48,4799.52
2022-03-21,North,Gadget Lite,73,4379.27
2022-03-21,North,Service Pack,44,6599.56
2022-03-21,North,Bundle Deal,13,1039.87
2022-03-21,South,Widget A,57,1709.43
2022-03-21,South,Widget B,39,1949.61
2022-03-21,South,Gadget Pro,50,4999.5
2022-03-21,South,Gadget Lite,48,2879.52
2022-03-21,South,Service Pack,45,6749.55
2022-03-21,South,Bundle Deal,61,4879.39
2022-03-21,East,Widget A,27,809.73
2022-03-21,East,Widget B,42,2099.58
2022-03-21,East,Gadget Pro,60,5999.4
2022-03-21,East,Gadget Lite,40,2399.6
2022-03-21,East,Service Pack,25,3749.75
2022-03-21,East,Bundle Deal,60,4799.4
2022-03-21,West,Widget A,66,1979.34
2022-03-21,West,Widget B,49,2449.51
2022-03-21,West,Gadget Pro,20,1999.8
2022-03-21,West,Gadget Lite,60,3599.4
2022-03-21,West,Service Pack,25,3749.75
2022-03-21,West,Bundle Deal,54,4319.46
2022-03-21,Central,Widget A,36,1079.64
2022-03-21,Central,Widget B,32,1599.68
2022-03-21,Central,Gadget Pro,43,4299.57
2022-03-21,Central,Gadget Lite,47,2819.53
2022-03-21,Central,Service Pack,40,5999.6
2022-03-21,Central,Bundle Deal,58,4639.42
2022-03-22,North,Widget A,43,1289.57
2022-03-22,North,Widget B,64,3199.36
2022-03-22,North,Gadget Pro,54,5399.46
2022-03-22,North,Gadget Lite,39,2339.61
2022-03-22,North,Service Pack,37,5549.63
2022-03-22,North,Bundle Deal,25,1999.75
2022-03-22,South,Widget A,54,1619.46
2022-03-22,South,Widget B,44,2199.56
2022-03-22,South,Gadget Pro,14,1399.86
2022-03-22,South,Gadget Lite,41,2459.59
2022-03-22,South,Service Pack,36,5399.64
2022-03-22,South,Bundle Deal,73,5839.27
2022-03-22,East,Widget A,24,719.76
2022-03-22,East,Widget B,28,1399.72
2022-03-22,East,Gadget Pro,66,6599.34
2022-03-22,East,Gadget Lite,70,4199.3
2022-03-22,East,Service Pack,38,5699.62
2022-03-22,East,Bundle Deal,40,3199.6
2022-03-22,West,Widget A,59,1769.41
2022-03-22,West,Widget B,15,749.85
2022-03-22,West,Gadget Pro,22,2199.78
2022-03-22,West,Gadget Lite,45,2699.55
2022-03-22,West,Service Pack,73,10949.27
2022-03-22,West,Bundle Deal,43,3439.57
2022-03-22,Central,Widget A,51,1529.49
2022-03-22,Central,Widget B,67,3349.33
2022-03-22,Central,Gadget Pro,81,8099.19
2022-03-22,Central,Gadget Lite,41,2459.59
2022-03-22,Central,Service Pack,49,7349.51
2022-03-22,Central,Bundle Deal,77,6159.23
2022-03-23,North,Widget A,27,809.73
2022-03-23,North,Widget B,65,3249.35
2022-03-23,North,Gadget Pro,34,3399.66
2022-03-23,North,Gadget Lite,51,3059.49
2022-03-23,North,Service Pack,46,6899.54
2022-03-23,North,Bundle Deal,35,2799.65
2022-03-23,South,Widget A,35,1049.65
2022-03-23,South,Widget B,54,2699.46
2022-03-23,South,Gadget Pro,64,6399.36
2022-03-23,South,Gadget Lite,48,2879.52
2022-03-23,South,Service Pack,51,7649.49
2022-03-23,South,Bundle Deal,58,4639.42
2022-03-23,East,Widget A,35,1049.65
2022-03-23,East,Widget B,61,3049.39
2022-03-23,East,Gadget Pro,62,6199.38
2022-03-23,East,Gadget Lite,89,5339.11
2022-03-23,East,Service Pack,44,6599.56
2022-03-23,East,Bundle Deal,43,3439.57
2022-03-23,West,Widget A,61,1829.39
2022-03-23,West,Widget B,62,3099.38
2022-03-23,West,Gadget Pro,41,4099.59
2022-03-23,West,Gadget Lite,43,2579.57
2022-03-23,West,Service Pack,58,8699.42
2022-03-23,West,Bundle Deal,37,2959.63
2022-03-23,Central,Widget A,43,1289.57
2022-03-23,Central,Widget B,51,2549.49
2022-03-23,Central,Gadget Pro,64,6399.36
2022-03-23,Central,Gadget Lite,40,2399.6
2022-03-23,Central,Service Pack,22,3299.78
2022-03-23,Central,Bundle Deal,21,1679.79
2022-03-24,North,Widget A,31,929.69
2022-03-24,North,Widget B,30,1499.7
2022-03-24,North,Gadget Pro,47,4699.53
2022-03-24,North,Gadget Lite,32,1919.68
2022-03-24,North,Service Pack,39,5849.61
2022-03-24,North,Bundle Deal,38,3039.62
2022-03-24,South,Widget A,43,1289.57
2022-03-24,South,Widget B,69,3449.31
2022-03-24,South,Gadget Pro,59,5899.41
2022-03-24,South,Gadget Lite,50,2999.5
2022-03-24,South,Service Pack,43,6449.57
2022-03-24,South,Bundle Deal,43,3439.57
2022-03-24,East,Widget A,54,1619.46
2022-03-24,East,Widget B,58,2899.42
2022-03-24,East,Gadget Pro,36,3599.64
2022-03-24,East,Gadget Lite,50,2999.5
2022-03-24,East,Service Pack,19,2849.81
2022-03-24,East,Bundle Deal,53,4239.47
2022-03-24,West,Widget A,61,1829.39
2022-03-24,West,Widget B,45,2249.55
2022-03-24,West,Gadget Pro,77,7699.23
2022-03-24,West,Gadget Lite,36,2159.64
2022-03-24,West,Service Pack,53,7949.47
2022-03-24,West,Bundle Deal,49,3919.51
2022-03-24,Central,Widget A,48,1439.52
2022-03-24,Central,Widget B,48,2399.52
2022-03-24,Central,Gadget Pro,51,5099.49
2022-03-24,Central,Gadget Lite,62,3719.38
2022-03-24,Central,Service Pack,70,10499.3
2022-03-24,Central,Bundle Deal,49,3919.51
2022-03-25,North,Widget A,62,1859.38
2022-03-25,North,Widget B,39,1949.61
2022-03-25,North,Gadget Pro,61,6099.39
2022-03-25,North,Gadget Lite,38,2279.62
2022-03-25,North,Service Pack,66,9899.34
2022-03-25,North,Bundle Deal,83,6639.17
2022-03-25,South,Widget A,48,1439.52
2022-03-25,South,Widget B,17,849.83
2022-03-25,South,Gadget Pro,41,4099.59
2022-03-25,South,Gadget Lite,68,4079.32
2022-03-25,South,Service Pack,58,8699.42
2022-03-25,South,Bundle Deal,53,4239.47
2022-03-25,East,Widget A,65,1949.35
2022-03-25,East,Widget B,57,2849.43
2022-03-25,East,Gadget Pro,68,6799.32
2022-03-25,East,Gadget Lite,63,3779.37
2022-03-25,East,Service Pack,72,10799.28
2022-03-25,East,Bundle Deal,55,4399.45
2022-03-25,West,Widget A,63,1889.37
2022-03-25,West,Widget B,45,2249.55
2022-03-25,West,Gadget Pro,40,3999.6
2022-03-25,West,Gadget Lite,75,4499.25
2022-03-25,West,Service Pack,53,7949.47
2022-03-25,West,Bundle Deal,62,4959.38
2022-03-25,Central,Widget A,51,1529.49
2022-03-25,Central,Widget B,41,2049.59
2022-03-25,Central,Gadget Pro,50,4999.5
2022-03-25,Central,Gadget Lite,71,4259.29
2022-03-25,Central,Service Pack,58,8699.42
2022-03-25,Central,Bundle Deal,24,1919.76
2022-03-26,North,Widget A,46,1379.54
2022-03-26,North,Widget B,76,3799.24
2022-03-26,North,Gadget Pro,46,4599.54
2022-03-26,North,Gadget Lite,22,1319.78
2022-03-26,North,Service Pack,78,11699.22
2022-03-26,North,Bundle Deal,60,4799.4
2022-03-26,South,Widget A,48,1439.52
2022-03-26,South,Widget B,44,2199.56
2022-03-26,South,Gadget Pro,66,6599.34
2022-03-26,South,Gadget Lite,41,2459.59
2022-03-26,South,Service Pack,67,10049.33
2022-03-26,South,Bundle Deal,58,4639.42
2022-03-26,East,Widget A,53,1589.47
2022-03-26,East,Widget B,52,2599.48
2022-03-26,East,Gadget Pro,47,4699.53
2022-03-26,East,Gadget Lite,65,3899.35
2022-03-26,East,Service Pack,37,5549.63
2022-03-26,East,Bundle Deal,25,1999.75
2022-03-26,West,Widget A,59,1769.41
2022-03-26,West,Widget B,59,2949.41
2022-03-26,West,Gadget Pro,57,5699.43
2022-03-26,West,Gadget Lite,56,3359.44
2022-03-26,West,Service Pack,45,6749.55
2022-03-26,West,Bundle Deal,61,4879.39
2022-03-26,Central,Widget A,49,1469.51
2022-03-26,Central,Widget B,42,2099.58
2022-03-26,Central,Gadget Pro,45,4499.55
2022-03-26,Central,Gadget Lite,80,4799.2
2022-03-26,Central,Service Pack,23,3449.77
2022-03-26,Central,Bundle Deal,57,4559.43
2022-03-27,North,Widget A,24,719.76
2022-03-27,North,Widget B,48,2399.52
2022-03-27,North,Gadget Pro,43,4299.57
2022-03-27,North,Gadget Lite,18,1079.82
2022-03-27,North,Service Pack,55,8249.45
2022-03-27,North,Bundle Deal,44,3519.56
2022-03-27,South,Widget A,18,539.82
2022-03-27,South,Widget B,62,3099.38
2022-03-27,South,Gadget Pro,71,7099.29
2022-03-27,South,Gadget Lite,72,4319.28
2022-03-27,South,Service Pack,55,8249.45
2022-03-27,South,Bundle Deal,50,3999.5
2022-03-27,East,Widget A,69,2069.31
2022-03-27,East,Widget B,75,3749.25
2022-03-27,East,Gadget Pro,67,6699.33
2022-03-27,East,Gadget Lite,35,2099.65
2022-03-27,East,Service Pack,53,7949.47
2022-03-27,East,Bundle Deal,56,4479.44
2022-03-27,West,Widget A,22,659.78
2022-03-27,West,Widget B,57,2849.43
2022-03-27,West,Gadget Pro,84,8399.16
2022-03-27,West,Gadget Lite,59,3539.41
2022-03-27,West,Service Pack,72,10799.28
2022-03-27,West,Bundle Deal,52,4159.48
2022-03-27,Central,Widget A,48,1439.52
2022-03-27,Central,Widget B,55,2749.45
2022-03-27,Central,Gadget Pro,37,3699.63
2022-03-27,Central,Gadget Lite,35,2099.65
2022-03-27,Central,Service Pack,68,10199.32
2022-03-27,Central,Bundle Deal,70,5599.3
2022-03-28,North,Widget A,35,1049.65
2022-03-28,North,Widget B,64,3199.36
2022-03-28,North,Gadget Pro,48,4799.52
2022-03-28,North,Gadget Lite,55,3299.45
2022-03-28,North,Service Pack,56,8399.44
2022-03-28,North,Bundle Deal,64,5119.36
2022-03-28,South,Widget A,51,1529.49
2022-03-28,South,Widget B,71,3549.29
2022-03-28,South,Gadget Pro,54,5399.46
2022-03-28,South,Gadget Lite,59,3539.41
2022-03-28,South,Service Pack,37,5549.63
2022-03-28,South,Bundle Deal,82,6559.18
2022-03-28,East,Widget A,57,1709.43
2022-03-28,East,Widget B,60,2999.4
2022-03-28,East,Gadget Pro,25,2499.75
2022-03-28,East,Gadget Lite,37,2219.63
2022-03-28,East,Service Pack,68,10199.32
2022-03-28,East,Bundle Deal,54,4319.46
2022-03-28,West,Widget A,21,629.79
2022-03-28,West,Widget B,65,3249.35
2022-03-28,West,Gadget Pro,41,4099.59
2022-03-28,West,Gadget Lite,71,4259.29
2022-03-28,West,Service Pack,48,7199.52
2022-03-28,West,Bundle Deal,53,4239.47
2022-03-28,Central,Widget A,67,2009.33
2022-03-28,Central,Widget B,36,1799.64
2022-03-28,Central,Gadget Pro,35,3499.65
2022-03-28,Central,Gadget Lite,47,2819.53
2022-03-28,Central,Service Pack,62,9299.38
2022-03-28,Central,Bundle Deal,30,2399.7
2022-03-29,North,Widget A,24,719.76
2022-03-29,North,Widget B,62,3099.38
2022-03-29,North,Gadget Pro,40,3999.6
2022-03-29,North,Gadget Lite,44,2639.56
2022-03-29,North,Service Pack,22,3299.78
2022-03-29,North,Bundle Deal,39,3119.61
2022-03-29,South,Widget A,49,1469.51
2022-03-29,South,Widget B,63,3149.37
2022-03-29,South,Gadget Pro,38,3799.62
2022-03-29,South,Gadget Lite,74,4439.26
2022-03-29,South,Service Pack,39,5849.61
2022-03-29,South,Bundle Deal,39,3119.61
2022-03-29,East,Widget A,73,2189.27
2022-03-29,East,Widget B,53,2649.47
2022-03-29,East,Gadget Pro,41,4099.59
2022-03-29,East,Gadget Lite,47,2819.53
2022-03-29,East,Service Pack,70,10499.3
2022-03-29,East,Bundle Deal,71,5679.29
2022-03-29,West,Widget A,37,1109.63
2022-03-29,West,Widget B,49,2449.51
2022-03-29,West,Gadget Pro,51,5099.49
2022-03-29,West,Gadget Lite,35,2099.65
2022-03-29,West,Service Pack,49,7349.51
2022-03-29,West,Bundle Deal,50,3999.5
2022-03-29,Central,Widget A,67,2009.33
2022-03-29,Central,Widget B,68,3399.32
2022-03-29,Central,Gadget Pro,45,4499.55
2022-03-29,Central,Gadget Lite,46,2759.54
2022-03-29,Central,Service Pack,59,8849.41
2022-03-29,Central,Bundle Deal,41,3279.59
2022-03-30,North,Widget A,58,1739.42
2022-03-30,North,Widget B,48,2399.52
2022-03-30,North,Gadget Pro,35,3499.65
2022-03-30,North,Gadget Lite,35,2099.65
2022-03-30,North,Service Pack,71,10649.29
2022-03-30,North,Bundle Deal,47,3759.53
2022-03-30,South,Widget A,74,2219.26
2022-03-30,South,Widget B,42,2099.58
2022-03-30,South,Gadget Pro,54,5399.46
2022-03-30,South,Gadget Lite,85,5099.15
2022-03-30,South,Service Pack,34,5099.66
2022-03-30,South,Bundle Deal,21,1679.79
2022-03-30,East,Widget A,69,2069.31
2022-03-30,East,Widget B,37,1849.63
2022-03-30,East,Gadget Pro,49,4899.51
2022-03-30,East,Gadget Lite,41,2459.59
2022-03-30,East,Service Pack,54,8099.46
2022-03-30,East,Bundle Deal,35,2799.65
2022-03-30,West,Widget A,47,1409.53
2022-03-30,West,Widget B,56,2799.44
2022-03-30,West,Gadget Pro,34,3399.66
2022-03-30,West,Gadget Lite,39,2339.61
2022-03-30,West,Service Pack,44,6599.56
2022-03-30,West,Bundle Deal,28,2239.72
2022-03-30,Central,Widget A,43,1289.57
2022-03-30,Central,Widget B,51,2549.49
2022-03-30,Central,Gadget Pro,44,4399.56
2022-03-30,Central,Gadget Lite,45,2699.55
2022-03-30,Central,Service Pack,49,7349.51
2022-03-30,Central,Bundle Deal,40,3199.6
2022-03-31,North,Widget A,60,1799.4
2022-03-31,North,Widget B,71,3549.29
2022-03-31,North,Gadget Pro,43,4299.57
2022-03-31,North,Gadget Lite,57,3419.43
2022-03-31,North,Service Pack,46,6899.54
2022-03-31,North,Bundle Deal,55,4399.45
2022-03-31,South,Widget A,73,2189.27
2022-03-31,South,Widget B,57,2849.43
2022-03-31,South,Gadget Pro,23,2299.77
2022-03-31,South,Gadget Lite,56,3359.44
2022-03-31,South,Service Pack,68,10199.32
2022-03-31,South,Bundle Deal,46,3679.54
2022-03-31,East,Widget A,64,1919.36
2022-03-31,East,Widget B,39,1949.61
2022-03-31,East,Gadget Pro,27,2699.73
2022-03-31,East,Gadget Lite,52,3119.48
2022-03-31,East,Service Pack,23,3449.77
2022-03-31,East,Bundle Deal,46,3679.54
2022-03-31,West,Widget A,69,2069.31
2022-03-31,West,Widget B,21,1049.79
2022-03-31,West,Gadget Pro,30,2999.7
2022-03-31,West,Gadget Lite,34,2039.66
2022-03-31,West,Service Pack,49,7349.51
2022-03-31,West,Bundle Deal,44,3519.56
2022-03-31,Central,Widget A,70,2099.3
2022-03-31,Central,Widget B,64,3199.36
2022-03-31,Central,Gadget Pro,57,5699.43
2022-03-31,Central,Gadget Lite,52,3119.48
2022-03-31,Central,Service Pack,55,8249.45
2022-03-31,Central,Bundle Deal,37,2959.63
2022-04-01,North,Widget A,70,2099.3
2022-04-01,North,Widget B,40,1999.6
2022-04-01,North,Gadget Pro,70,6999.3
2022-04-01,North,Gadget Lite,75,4499.25
2022-04-01,North,Service Pack,60,8999.4
2022-04-01,North,Bundle Deal,54,4319.46
2022-04-01,South,Widget A,63,1889.37
2022-04-01,South,Widget B,14,699.86
2022-04-01,South,Gadget Pro,62,6199.38
2022-04-01,South,Gadget Lite,55,3299.45
2022-04-01,South,Service Pack,56,8399.44
2022-04-01,South,Bundle Deal,68,5439.32
2022-04-01,East,Widget A,56,1679.44
2022-04-01,East,Widget B,40,1999.6
2022-04-01,East,Gadget Pro,55,5499.45
2022-04-01,East,Gadget Lite,58,3479.42
2022-04-01,East,Service Pack,59,8849.41
2022-04-01,East,Bundle Deal,59,4719.41
2022-04-01,West,Widget A,73,2189.27
2022-04-01,West,Widget B,41,2049.59
2022-04-01,West,Gadget Pro,60,5999.4
2022-04-01,West,Gadget Lite,76,4559.24
2022-04-01,West,Service Pack,31,4649.69
2022-04-01,West,Bundle Deal,60,4799.4
2022-04-01,Central,Widget A,48,1439.52
2022-04-01,Central,Widget B,51,2549.49
2022-04-01,Central,Gadget Pro,43,4299.57
2022-04-01,Central,Gadget Lite,54,3239.46
2022-04-01,Central,Service Pack,85,12749.15
2022-04-01,Central,Bundle Deal,38,3039.62
2022-04-02,North,Widget A,39,1169.61
2022-04-02,North,Widget B,37,1849.63
2022-04-02,North,Gadget Pro,83,8299.17
2022-04-02,North,Gadget Lite,50,2999.5
2022-04-02,North,Service Pack,57,8549.43
2022-04-02,North,Bundle Deal,51,4079.49
2022-04-02,South,Widget A,43,1289.57
2022-04-02,South,Widget B,53,2649.47
2022-04-02,South,Gadget Pro,94,9399.06
2022-04-02,South,Gadget Lite,78,4679.22
2022-04-02,South,Service Pack,44,6599.56
2022-04-02,South,Bundle Deal,67,5359.33
2022-04-02,East,Widget A,45,1349.55
2022-04-02,East,Widget B,30,1499.7
2022-04-02,East,Gadget Pro,72,7199.28
2022-04-02,East,Gadget Lite,74,4439.26
2022-04-02,East,Service Pack,73,10949.27
2022-04-02,East,Bundle Deal,50,3999.5
2022-04-02,West,Widget A,54,1619.46
2022-04-02,West,Widget B,68,3399.32
2022-04-02,West,Gadget Pro,63,6299.37
2022-04-02,West,Gadget Lite,51,3059.49
2022-04-02,West,Service Pack,33,4949.67
2022-04-02,West,Bundle Deal,59,4719.41
2022-04-02,Central,Widget A,73,2189.27
2022-04-02,Central,Widget B,39,1949.61
2022-04-02,Central,Gadget Pro,67,6699.33
2022-04-02,Central,Gadget Lite,62,3719.38
2022-04-02,Central,Service Pack,68,10199.32
2022-04-02,Central,Bundle Deal,70,5599.3
2022-04-03,North,Widget A,47,1409.53
2022-04-03,North,Widget B,33,1649.67
2022-04-03,North,Gadget Pro,49,4899.51
2022-04-03,North,Gadget Lite,70,4199.3
2022-04-03,North,Service Pack,49,7349.51
2022-04-03,North,Bundle Deal,47,3759.53
2022-04-03,South,Widget A,30,899.7
2022-04-03,South,Widget B,83,4149.17
2022-04-03,South,Gadget Pro,69,6899.31
2022-04-03,South,Gadget Lite,69,4139.31
2022-04-03,South,Service Pack,72,10799.28
2022-04-03,South,Bundle Deal,66,5279.34
2022-04-03,East,Widget A,53,1589.47
2022-04-03,East,Widget B,55,2749.45
2022-04-03,East,Gadget Pro,51,5099.49
2022-04-03,East,Gadget Lite,97,5819.03
2022-04-03,East,Service Pack,65,9749.35
2022-04-03,East,Bundle Deal,50,3999.5
2022-04-03,West,Widget A,64,1919.36
2022-04-03,West,Widget B,42,2099.58
2022-04-03,West,Gadget Pro,80,7999.2
2022-04-03,West,Gadget Lite,47,2819.53
2022-04-03,West,Service Pack,65,9749.35
2022-04-03,West,Bundle Deal,73,5839.27
2022-04-03,Central,Widget A,63,1889.37
2022-04-03,Central,Widget B,58,2899.42
2022-04-03,Central,Gadget Pro,57,5699.43
2022-04-03,Central,Gadget Lite,56,3359.44
2022-04-03,Central,Service Pack,48,7199.52
2022-04-03,Central,Bundle Deal,50,3999.5
2022-04-04,North,Widget A,79,2369.21
2022-04-04,North,Widget B,55,2749.45
2022-04-04,North,Gadget Pro,45,4499.55
2022-04-04,North,Gadget Lite,49,2939.51
2022-04-04,North,Service Pack,74,11099.26
2022-04-04,North,Bundle Deal,67,5359.33
2022-04-04,South,Widget A,65,1949.35
2022-04-04,South,Widget B,53,2649.47
2022-04-04,South,Gadget Pro,66,6599.34
2022-04-04,South,Gadget Lite,47,2819.53
2022-04-04,South,Service Pack,53,7949.47
2022-04-04,South,Bundle Deal,72,5759.28
2022-04-04,East,Widget A,70,2099.3
2022-04-04,East,Widget B,42,2099.58
