date,city,max_temp,min_temp,precipitation,humidity,wind_speed
2022-12-20,London,6.6,-3.0,3.2,73,12.6
2022-12-20,New York,3.4,-4.7,2.5,67,14.5
2022-12-20,Tokyo,8.0,1.2,15.5,50,28.0
2022-12-20,Sydney,28.1,20.6,1.7,64,22.3
2022-12-21,Mumbai,34.9,23.9,1.7,53,13.5
2022-12-21,London,6.5,-2.2,6.4,87,12.0
2022-12-21,New York,4.7,-4.7,2.7,66,35.5
2022-12-21,Tokyo,9.1,1.4,0.0,52,4.7
2022-12-21,Sydney,27.6,19.7,4.5,66,9.7
2022-12-22,Mumbai,33.8,25.5,0.3,78,26.7
2022-12-22,London,5.5,-3.6,0.4,57,16.4
2022-12-22,New York,2.2,-4.7,9.7,56,5.2
2022-12-22,Tokyo,10.3,0.9,4.9,75,16.4
2022-12-22,Sydney,28.8,21.5,0.5,82,16.9
2022-12-23,Mumbai,30.6,22.8,1.4,89,25.4
2022-12-23,London,3.9,-1.9,3.4,49,16.8
2022-12-23,New York,6.5,-6.7,5.2,78,32.2
2022-12-23,Tokyo,9.0,2.6,6.8,48,30.3
2022-12-23,Sydney,24.9,21.5,1.4,59,19.1
2022-12-24,Mumbai,34.9,24.4,3.7,54,24.7
2022-12-24,London,6.5,-1.5,2.6,75,19.3
2022-12-24,New York,1.8,-3.3,2.3,60,9.9
2022-12-24,Tokyo,12.9,2.3,0.6,89,6.1
2022-12-24,Sydney,26.3,19.0,0.9,61,27.7
2022-12-25,Mumbai,31.0,24.9,7.3,67,16.5
2022-12-25,London,3.9,1.3,4.4,48,14.9
2022-12-25,New York,5.5,-3.2,1.5,89,20.7
2022-12-25,Tokyo,9.1,1.2,4.0,85,9.1
2022-12-25,Sydney,29.6,18.7,1.0,62,22.9
2022-12-26,Mumbai,31.9,26.4,0.0,76,31.9
2022-12-26,London,5.1,-1.1,0.5,51,30.7
2022-12-26,New York,3.0,-4.7,1.3,41,24.3
2022-12-26,Tokyo,7.6,3.2,11.4,46,22.0
2022-12-26,Sydney,28.4,18.8,3.6,42,44.1
2022-12-27,Mumbai,32.8,23.2,1.9,63,28.5
2022-12-27,London,3.7,-0.4,2.2,60,24.1
2022-12-27,New York,3.7,-5.5,0.7,78,28.2
2022-12-27,Tokyo,9.0,1.2,1.4,81,0.0
2022-12-27,Sydney,29.9,20.5,1.8,49,10.8
2022-12-28,Mumbai,32.7,23.5,0.6,59,19.6
2022-12-28,London,3.6,-2.5,5.5,56,25.5
2022-12-28,New York,4.5,-4.9,1.6,52,5.0
2022-12-28,Tokyo,9.6,1.5,0.7,57,13.2
2022-12-28,Sydney,27.8,21.0,1.0,53,21.2
2022-12-29,Mumbai,32.6,23.5,2.6,70,35.4
2022-12-29,London,4.9,-3.7,1.7,52,8.0
2022-12-29,New York,4.3,-4.3,1.1,57,18.5
2022-12-29,Tokyo,11.1,0.6,4.5,57,23.7
2022-12-29,Sydney,28.6,19.8,1.1,63,22.3
2022-12-30,Mumbai,31.8,25.7,0.3,44,19.8
2022-12-30,London,6.5,0.6,1.3,47,30.0
2022-12-30,New York,6.6,-3.1,0.2,67,20.0
2022-12-30,Tokyo,10.4,2.6,1.2,40,17.0
2022-12-30,Sydney,28.8,20.3,0.8,83,35.0
2022-12-31,Mumbai,30.2,22.0,2.4,45,10.8
2022-12-31,London,3.8,-1.2,2.4,58,18.9
2022-12-31,New York,2.5,-5.2,0.6,78,19.8
2022-12-31,Tokyo,12.4,3.1,4.8,74,28.7
2022-12-31,Sydney,29.0,20.6,0.5,86,33.1
2023-01-01,Mumbai,36.1,28.7,0.6,78,10.5
2023-01-01,London,6.0,-2.0,5.1,63,16.2
2023-01-01,New York,8.4,-1.1,0.4,85,11.4
2023-01-01,Tokyo,11.0,4.4,3.4,58,11.3
2023-01-01,Sydney,26.4,18.8,7.7,58,17.7
2023-01-02,Mumbai,34.6,27.1,8.8,78,8.9
2023-01-02,London,5.6,0.2,6.6,77,8.1
2023-01-02,New York,6.0,-1.6,2.0,54,15.4
2023-01-02,Tokyo,14.5,6.3,2.6,53,8.7
2023-01-02,Sydney,28.8,19.9,1.0,54,29.1
2023-01-03,Mumbai,36.3,27.8,0.1,74,33.5
2023-01-03,London,8.3,-2.6,0.9,45,25.1
2023-01-03,New York,2.7,-2.2,3.3,60,31.2
2023-01-03,Tokyo,14.8,7.4,0.2,40,22.4
2023-01-03,Sydney,25.2,16.3,2.6,84,12.3
2023-01-04,Mumbai,32.8,26.6,1.5,78,7.7
2023-01-04,London,4.0,-1.1,8.2,85,8.4
2023-01-04,New York,7.1,-2.4,0.4,84,2.4
2023-01-04,Tokyo,14.6,7.4,3.5,68,16.7
2023-01-04,Sydney,25.6,19.0,2.9,69,36.3
2023-01-05,Mumbai,36.5,25.6,0.3,85,22.9
2023-01-05,London,2.5,-1.9,1.9,74,34.8
2023-01-05,New York,8.0,-3.9,7.9,82,3.4
2023-01-05,Tokyo,14.0,6.3,0.1,71,29.7
2023-01-05,Sydney,26.7,19.7,5.9,49,14.9
2023-01-06,Mumbai,36.2,25.4,0.7,59,8.7
2023-01-06,London,7.2,-0.1,1.0,70,16.6
2023-01-06,New York,6.1,-2.7,10.1,66,1.5
2023-01-06,Tokyo,16.8,2.2,1.3,61,12.3
2023-01-06,Sydney,27.4,17.8,0.5,60,36.2
2023-01-07,Mumbai,32.8,23.1,0.9,55,3.8
2023-01-07,London,6.7,0.5,0.9,61,6.4
2023-01-07,New York,6.9,-3.1,3.2,74,14.7
2023-01-07,Tokyo,13.0,6.8,0.7,66,18.4
2023-01-07,Sydney,25.8,17.1,1.5,44,22.4
2023-01-08,Mumbai,33.0,28.0,2.5,45,13.5
2023-01-08,London,3.3,-1.8,0.8,68,23.2
2023-01-08,New York,3.9,-2.6,1.4,86,11.3
2023-01-08,Tokyo,15.6,3.6,1.7,47,33.8
2023-01-08,Sydney,29.8,16.3,0.6,47,31.7
2023-01-09,Mumbai,35.4,24.3,0.7,43,18.4
2023-01-09,London,3.8,-0.1,1.4,89,8.0
2023-01-09,New York,5.1,-1.5,0.9,67,32.5
2023-01-09,Tokyo,17.6,5.7,2.6,79,20.1
2023-01-09,Sydney,25.3,20.8,4.3,89,12.9
2023-01-10,Mumbai,35.3,26.6,2.8,49,0.0
2023-01-10,London,6.3,2.2,6.3,72,33.0
2023-01-10,New York,6.7,-3.3,0.7,47,19.9
2023-01-10,Tokyo,15.1,6.6,1.5,83,27.4
2023-01-10,Sydney,25.8,16.0,10.5,51,13.4
2023-01-11,Mumbai,37.7,27.7,1.0,47,14.5
2023-01-11,London,7.7,-3.5,1.2,55,12.2
2023-01-11,New York,4.5,-0.9,3.1,40,16.5
2023-01-11,Tokyo,15.8,6.4,1.9,68,23.8
2023-01-11,Sydney,25.9,19.2,4.4,53,22.6
2023-01-12,Mumbai,36.6,26.1,0.1,51,40.8
2023-01-12,London,8.9,-0.2,0.1,81,14.8
2023-01-12,New York,4.0,-1.4,4.0,40,32.7
2023-01-12,Tokyo,11.4,6.3,6.9,49,18.5
2023-01-12,Sydney,27.5,18.3,1.0,84,12.6
2023-01-13,Mumbai,34.9,26.7,0.6,49,13.0
2023-01-13,London,6.3,2.0,0.7,47,27.5
2023-01-13,New York,2.4,-3.5,2.8,69,11.0
2023-01-13,Tokyo,15.5,6.9,4.1,64,47.1
2023-01-13,Sydney,29.5,18.9,5.2,83,24.3
2023-01-14,Mumbai,33.4,26.6,3.7,46,12.1
2023-01-14,London,7.4,-1.3,3.4,70,26.8
2023-01-14,New York,7.0,-2.0,1.8,63,16.0
2023-01-14,Tokyo,14.1,7.2,0.6,71,37.0
2023-01-14,Sydney,29.6,19.6,0.8,67,21.4
2023-01-15,Mumbai,36.1,27.6,1.5,67,21.6
2023-01-15,London,4.5,1.7,1.6,81,13.2
2023-01-15,New York,5.7,1.1,4.4,45,22.8
2023-01-15,Tokyo,14.8,5.8,0.9,69,14.3
2023-01-15,Sydney,26.4,17.7,2.1,75,18.4
2023-01-16,Mumbai,35.2,29.9,1.2,62,13.7
2023-01-16,London,4.9,-1.2,2.5,77,26.5
2023-01-16,New York,6.7,-4.0,4.5,51,18.8
2023-01-16,Tokyo,12.6,5.0,1.7,49,22.9
2023-01-16,Sydney,26.9,17.7,0.6,49,18.1
2023-01-17,Mumbai,36.9,26.2,3.1,87,5.5
2023-01-17,London,5.7,1.6,3.1,56,20.6
2023-01-17,New York,7.9,-0.5,4.7,44,15.2
2023-01-17,Tokyo,12.5,5.4,3.4,77,31.4
2023-01-17,Sydney,26.0,20.0,5.4,41,15.2
2023-01-18,Mumbai,35.2,26.0,3.6,68,19.1
2023-01-18,London,6.2,-1.7,2.5,84,24.2
2023-01-18,New York,9.0,-2.8,7.3,84,16.9
2023-01-18,Tokyo,15.3,4.8,6.4,80,5.7
2023-01-18,Sydney,28.2,17.6,2.3,88,27.7
2023-01-19,Mumbai,37.9,26.3,0.5,87,29.3
2023-01-19,London,5.7,-1.8,1.6,88,6.8
2023-01-19,New York,5.8,-1.2,2.8,64,22.5
2023-01-19,Tokyo,13.2,4.6,2.2,58,24.8
2023-01-19,Sydney,27.4,20.1,5.1,66,34.9
2023-01-20,Mumbai,34.2,25.6,5.9,89,21.9
2023-01-20,London,6.4,-2.3,6.1,74,26.3
2023-01-20,New York,5.2,-0.5,5.0,83,29.8
2023-01-20,Tokyo,10.6,7.1,7.1,46,28.1
2023-01-20,Sydney,26.4,19.9,6.4,61,26.0
2023-01-21,Mumbai,33.5,27.9,1.2,88,13.9
2023-01-21,London,5.9,0.3,0.2,85,9.1
2023-01-21,New York,9.0,-3.9,3.5,49,29.3
2023-01-21,Tokyo,13.5,5.3,2.0,79,1.6
2023-01-21,Sydney,25.6,18.5,12.9,60,24.2
2023-01-22,Mumbai,34.7,27.1,1.5,81,21.0
2023-01-22,London,8.9,-2.4,4.9,70,24.5
2023-01-22,New York,6.5,-2.3,2.8,66,0.5
2023-01-22,Tokyo,14.0,6.0,0.1,52,18.1
2023-01-22,Sydney,24.2,18.6,0.7,65,13.2
2023-01-23,Mumbai,37.3,27.0,3.5,66,28.9
2023-01-23,London,6.1,-0.4,3.7,83,37.9
2023-01-23,New York,6.1,-0.9,8.0,57,10.3
2023-01-23,Tokyo,12.4,7.2,0.5,43,16.6
2023-01-23,Sydney,27.3,18.7,3.1,55,20.7
2023-01-24,Mumbai,35.6,27.2,1.8,61,37.9
2023-01-24,London,6.7,0.0,0.4,70,13.4
2023-01-24,New York,5.9,-3.5,3.5,65,16.3
2023-01-24,Tokyo,11.6,5.5,1.1,56,34.9
2023-01-24,Sydney,29.1,19.6,3.2,59,19.2
2023-01-25,Mumbai,35.1,24.0,2.5,87,1.9
2023-01-25,London,6.7,-1.5,2.1,56,28.3
2023-01-25,New York,6.1,-2.9,2.1,62,30.6
2023-01-25,Tokyo,11.8,4.8,0.2,41,28.3
2023-01-25,Sydney,25.2,22.8,2.3,70,14.8
2023-01-26,Mumbai,35.0,24.8,1.9,68,22.5
2023-01-26,London,4.2,-2.0,2.9,87,5.2
2023-01-26,New York,4.8,-2.2,7.9,60,18.6
2023-01-26,Tokyo,12.5,4.0,3.8,49,7.9
2023-01-26,Sydney,27.5,19.3,7.4,48,51.2
2023-01-27,Mumbai,37.7,27.2,3.3,74,0.0
2023-01-27,London,5.8,-0.1,3.8,57,23.5
2023-01-27,New York,5.5,-3.9,1.7,49,30.1
2023-01-27,Tokyo,12.9,5.1,0.4,54,25.5
2023-01-27,Sydney,26.8,18.3,2.0,87,17.8
2023-01-28,Mumbai,36.0,26.3,3.5,59,20.0
2023-01-28,London,3.5,-0.3,1.2,73,20.2
2023-01-28,New York,5.8,-1.8,0.9,62,22.1
2023-01-28,Tokyo,13.0,7.5,0.2,89,5.2
2023-01-28,Sydney,27.7,20.7,0.8,59,28.8
2023-01-29,Mumbai,33.8,28.0,0.3,43,6.7
2023-01-29,London,5.7,-1.9,4.9,43,14.4
2023-01-29,New York,6.7,-1.0,3.2,81,10.9
2023-01-29,Tokyo,15.2,5.3,3.3,68,23.2
2023-01-29,Sydney,29.4,20.8,1.5,45,15.9
2023-01-30,Mumbai,34.2,26.6,0.2,54,19.3
2023-01-30,London,5.8,-0.1,0.1,49,16.1
2023-01-30,New York,6.5,-2.2,6.9,62,0.0
2023-01-30,Tokyo,13.6,6.3,3.5,48,7.7
2023-01-30,Sydney,27.2,17.9,0.6,51,9.8
2023-01-31,Mumbai,38.2,28.6,9.8,51,29.1
2023-01-31,London,4.8,-1.3,2.6,72,29.1
2023-01-31,New York,8.6,-1.8,0.3,74,19.1
2023-01-31,Tokyo,14.3,7.5,0.3,72,20.8
2023-01-31,Sydney,30.2,18.0,1.9,46,20.3
2023-02-01,Mumbai,36.7,31.5,2.8,85,38.7
2023-02-01,London,8.4,1.6,3.8,59,23.2
2023-02-01,New York,10.0,2.4,1.2,66,21.6
2023-02-01,Tokyo,20.9,9.8,1.0,75,36.0
2023-02-01,Sydney,23.7,16.7,3.7,78,16.6
2023-02-02,Mumbai,37.1,29.0,2.9,69,30.6
2023-02-02,London,5.8,0.3,0.1,82,21.8
2023-02-02,New York,13.3,1.6,2.2,72,36.3
2023-02-02,Tokyo,19.1,9.2,4.2,59,30.3
2023-02-02,Sydney,24.3,16.5,0.7,63,9.3
2023-02-03,Mumbai,40.0,28.6,4.5,61,20.5
2023-02-03,London,10.4,1.6,5.9,62,33.2
2023-02-03,New York,11.5,1.8,0.8,79,17.0
2023-02-03,Tokyo,20.4,10.2,2.3,87,0.0
2023-02-03,Sydney,23.4,17.8,3.0,80,6.1
2023-02-04,Mumbai,36.6,27.8,3.7,50,16.5
2023-02-04,London,9.7,0.9,2.5,44,9.6
2023-02-04,New York,8.1,1.5,1.2,77,10.6
2023-02-04,Tokyo,18.6,12.4,0.6,83,31.8
2023-02-04,Sydney,23.5,14.6,2.4,67,8.6
2023-02-05,Mumbai,36.7,27.7,0.9,82,26.9
2023-02-05,London,9.0,2.0,2.0,67,11.6
2023-02-05,New York,9.3,4.3,6.1,43,6.4
2023-02-05,Tokyo,19.9,10.8,3.3,76,19.2
2023-02-05,Sydney,25.4,17.3,3.0,63,3.3
2023-02-06,Mumbai,38.0,31.5,1.2,45,27.8
2023-02-06,London,8.1,-0.2,1.7,57,21.4
2023-02-06,New York,12.2,1.7,3.3,87,25.9
2023-02-06,Tokyo,20.7,7.7,0.7,61,19.5
2023-02-06,Sydney,24.7,17.0,0.2,40,14.9
2023-02-07,Mumbai,36.2,29.6,0.2,41,24.3
2023-02-07,London,7.3,2.9,3.0,61,0.5
2023-02-07,New York,8.2,4.4,1.2,83,39.6
2023-02-07,Tokyo,14.0,13.2,2.7,81,38.1
2023-02-07,Sydney,23.9,17.4,0.9,81,21.6
2023-02-08,Mumbai,38.5,28.2,3.4,69,9.8
2023-02-08,London,9.5,1.4,2.4,53,25.5
2023-02-08,New York,9.9,1.5,1.6,41,12.4
2023-02-08,Tokyo,17.4,11.3,1.4,76,26.6
2023-02-08,Sydney,25.8,15.9,1.6,65,8.0
2023-02-09,Mumbai,35.5,29.0,0.3,73,21.4
2023-02-09,London,10.3,2.6,2.1,58,23.2
2023-02-09,New York,8.5,1.8,1.3,69,24.8
2023-02-09,Tokyo,21.1,8.4,1.2,50,25.3
2023-02-09,Sydney,25.0,16.3,10.6,77,22.1
2023-02-10,Mumbai,36.3,29.5,0.2,48,4.9
2023-02-10,London,9.0,3.1,7.0,87,24.1
2023-02-10,New York,8.7,2.5,1.9,81,12.0
2023-02-10,Tokyo,19.2,8.9,1.2,81,18.7
2023-02-10,Sydney,26.9,19.0,0.6,58,21.9
2023-02-11,Mumbai,38.9,26.1,5.2,48,11.4
2023-02-11,London,9.2,2.0,2.6,67,16.1
2023-02-11,New York,12.3,2.6,2.1,77,16.8
2023-02-11,Tokyo,17.1,10.2,1.4,71,12.5
2023-02-11,Sydney,25.2,16.9,4.1,56,20.1
2023-02-12,Mumbai,36.3,25.6,1.8,48,27.5
2023-02-12,London,8.9,1.1,6.3,86,20.9
2023-02-12,New York,10.8,2.2,1.0,86,21.9
2023-02-12,Tokyo,20.3,9.1,0.4,53,4.9
2023-02-12,Sydney,22.5,18.5,2.1,60,22.9
2023-02-13,Mumbai,35.6,28.6,0.3,81,9.8
2023-02-13,London,9.2,3.1,0.6,60,38.9
2023-02-13,New York,12.0,2.0,1.8,83,27.6
2023-02-13,Tokyo,18.6,11.8,2.4,84,44.3
2023-02-13,Sydney,21.9,18.5,2.1,87,24.8
2023-02-14,Mumbai,33.6,29.1,4.3,48,19.4
2023-02-14,London,7.0,0.6,9.1,89,15.3
2023-02-14,New York,8.9,0.1,1.5,59,38.6
2023-02-14,Tokyo,20.4,9.8,3.7,57,5.5
2023-02-14,Sydney,26.0,16.5,2.5,41,22.1
2023-02-15,Mumbai,39.0,27.7,0.5,88,29.9
2023-02-15,London,10.9,0.8,6.3,55,18.7
2023-02-15,New York,10.5,1.3,3.0,79,36.7
2023-02-15,Tokyo,16.8,8.6,8.1,50,22.8
2023-02-15,Sydney,27.8,16.6,0.4,75,49.5
2023-02-16,Mumbai,39.9,27.1,1.2,87,23.1
2023-02-16,London,9.8,4.3,4.6,51,9.7
2023-02-16,New York,8.2,2.6,1.1,89,15.3
2023-02-16,Tokyo,18.5,13.4,1.8,68,27.0
2023-02-16,Sydney,23.1,16.0,0.9,85,24.2
2023-02-17,Mumbai,36.7,25.8,4.2,43,30.8
2023-02-17,London,10.4,1.6,0.7,42,18.8
2023-02-17,New York,9.9,2.0,0.4,64,33.5
2023-02-17,Tokyo,18.7,10.6,0.1,51,30.0
2023-02-17,Sydney,26.8,17.8,4.6,76,29.5
2023-02-18,Mumbai,38.9,28.1,5.1,63,37.2
2023-02-18,London,6.9,4.7,2.9,49,33.2
2023-02-18,New York,9.5,0.8,8.3,52,9.0
2023-02-18,Tokyo,17.5,13.2,1.6,76,14.9
2023-02-18,Sydney,25.9,17.1,2.4,54,0.4
2023-02-19,Mumbai,37.9,29.4,0.2,87,18.7
2023-02-19,London,10.5,0.2,0.1,80,21.7
2023-02-19,New York,10.2,1.2,4.0,89,0.8
2023-02-19,Tokyo,21.1,10.1,0.1,63,8.9
2023-02-19,Sydney,24.5,17.6,0.5,72,10.5
2023-02-20,Mumbai,39.6,25.7,6.3,83,22.7
2023-02-20,London,9.8,4.5,2.2,77,8.1
2023-02-20,New York,11.3,2.8,8.0,45,6.8
2023-02-20,Tokyo,19.6,10.9,4.3,51,18.5
2023-02-20,Sydney,24.9,16.2,17.2,59,1.2
2023-02-21,Mumbai,35.2,27.1,2.2,73,16.7
2023-02-21,London,10.8,4.0,1.4,82,0.0
2023-02-21,New York,10.0,2.0,0.4,50,23.5
2023-02-21,Tokyo,20.4,12.1,1.1,82,25.5
2023-02-21,Sydney,24.2,16.5,1.7,64,21.4
2023-02-22,Mumbai,35.5,28.3,2.8,69,19.5
2023-02-22,London,9.2,4.6,0.3,55,17.2
2023-02-22,New York,11.1,2.7,0.7,55,32.7
2023-02-22,Tokyo,18.9,11.4,0.6,43,28.0
2023-02-22,Sydney,23.7,15.2,1.7,80,16.3
2023-02-23,Mumbai,37.0,27.7,3.6,84,0.0
2023-02-23,London,7.6,3.6,3.0,66,22.5
2023-02-23,New York,11.3,0.8,2.0,45,26.2
2023-02-23,Tokyo,20.1,11.8,1.1,74,19.7
2023-02-23,Sydney,22.9,15.7,2.6,81,14.9
2023-02-24,Mumbai,37.5,30.1,1.0,49,19.9
2023-02-24,London,10.0,0.2,4.2,76,12.5
2023-02-24,New York,11.8,2.1,9.0,45,37.7
2023-02-24,Tokyo,15.5,12.1,2.9,62,19.4
2023-02-24,Sydney,24.6,19.7,3.9,52,16.7
2023-02-25,Mumbai,39.2,28.4,0.6,53,22.7
2023-02-25,London,10.3,1.8,1.1,87,18.2
2023-02-25,New York,9.4,2.2,6.3,73,21.3
2023-02-25,Tokyo,19.9,10.9,0.8,74,20.0
2023-02-25,Sydney,23.3,16.3,3.8,89,4.2
2023-02-26,Mumbai,34.1,27.6,0.7,58,12.7
2023-02-26,London,7.6,2.8,3.5,86,0.0
2023-02-26,New York,10.2,2.7,0.7,83,22.5
2023-02-26,Tokyo,18.8,13.3,6.6,78,36.7
2023-02-26,Sydney,24.1,17.0,12.5,86,16.3
2023-02-27,Mumbai,38.5,28.1,4.7,85,21.2
2023-02-27,London,7.1,3.6,6.9,64,33.0
2023-02-27,New York,9.6,0.7,0.5,67,11.6
2023-02-27,Tokyo,20.7,12.2,0.8,68,8.9
2023-02-27,Sydney,26.2,14.3,1.6,53,18.9
2023-02-28,Mumbai,34.5,30.8,5.5,50,21.1
2023-02-28,London,9.4,4.0,0.0,70,29.0
2023-02-28,New York,9.1,3.2,0.8,63,45.6
2023-02-28,Tokyo,21.1,12.1,1.3,65,36.0
2023-02-28,Sydney,25.2,16.9,0.4,77,8.3
2023-03-01,Mumbai,41.0,31.5,1.1,54,0.0
2023-03-01,London,14.9,4.8,0.8,77,5.9
2023-03-01,New York,15.3,7.1,2.9,61,17.4
2023-03-01,Tokyo,23.0,14.4,2.0,50,23.6
2023-03-01,Sydney,21.9,13.4,3.0,89,32.1
2023-03-02,Mumbai,34.5,25.7,1.3,55,37.8
2023-03-02,London,14.9,8.7,4.2,64,7.2
2023-03-02,New York,16.8,8.6,4.9,67,16.3
2023-03-02,Tokyo,25.0,16.0,2.0,84,13.3
2023-03-02,Sydney,21.8,12.4,3.1,46,28.0
2023-03-03,Mumbai,34.9,27.6,1.0,55,19.7
2023-03-03,London,11.8,9.2,1.7,57,17.4
2023-03-03,New York,13.9,8.3,2.5,58,26.6
2023-03-03,Tokyo,22.6,15.4,2.3,80,17.6
2023-03-03,Sydney,21.2,16.0,5.8,74,26.0
2023-03-04,Mumbai,36.8,30.8,0.7,75,19.5
2023-03-04,London,13.7,9.0,7.3,68,21.1
2023-03-04,New York,16.3,6.6,7.3,84,6.1
2023-03-04,Tokyo,21.8,16.1,0.8,83,11.7
2023-03-04,Sydney,20.0,11.0,0.7,69,18.4
2023-03-05,Mumbai,40.4,26.9,6.1,68,36.8
2023-03-05,London,15.1,4.4,0.3,61,10.7
2023-03-05,New York,16.8,7.7,0.5,64,35.9
2023-03-05,Tokyo,23.4,16.5,4.7,58,28.8
2023-03-05,Sydney,18.2,12.9,1.6,60,26.3
2023-03-06,Mumbai,37.5,27.4,0.4,67,7.5
2023-03-06,London,15.6,3.7,5.2,82,32.5
2023-03-06,New York,15.9,5.7,1.0,45,18.8
2023-03-06,Tokyo,24.5,17.7,1.2,75,21.3
2023-03-06,Sydney,21.1,12.7,3.2,78,4.9
2023-03-07,Mumbai,36.9,31.0,4.1,70,31.6
2023-03-07,London,14.5,8.9,0.6,65,29.9
2023-03-07,New York,15.6,5.0,4.1,85,26.5
2023-03-07,Tokyo,23.3,15.8,2.0,73,25.7
2023-03-07,Sydney,18.8,13.3,1.4,80,24.5
2023-03-08,Mumbai,37.4,28.2,0.3,70,20.3
2023-03-08,London,12.5,8.1,1.0,64,10.4
2023-03-08,New York,15.4,8.6,4.8,60,17.9
2023-03-08,Tokyo,25.0,16.3,0.9,56,11.1
2023-03-08,Sydney,23.0,12.8,1.6,46,2.3
2023-03-09,Mumbai,41.2,29.6,5.8,47,28.2
2023-03-09,London,13.6,8.5,3.9,86,28.6
2023-03-09,New York,15.4,10.9,2.1,55,12.4
2023-03-09,Tokyo,24.1,14.5,3.3,65,12.9
2023-03-09,Sydney,19.2,16.8,3.6,53,17.5
2023-03-10,Mumbai,37.3,29.7,3.8,46,7.8
2023-03-10,London,13.6,9.8,0.3,56,9.7
2023-03-10,New York,16.6,8.0,1.4,70,29.9
2023-03-10,Tokyo,26.0,18.4,6.4,69,0.0
2023-03-10,Sydney,20.9,15.0,0.4,48,18.3
2023-03-11,Mumbai,35.2,31.4,1.0,60,11.4
2023-03-11,London,14.9,7.3,0.7,41,19.9
2023-03-11,New York,15.8,7.8,0.1,57,26.6
2023-03-11,Tokyo,22.2,20.0,2.8,64,14.4
2023-03-11,Sydney,18.7,11.3,1.0,78,42.9
2023-03-12,Mumbai,36.4,26.9,0.5,52,14.3
2023-03-12,London,15.4,7.8,12.4,79,21.0
2023-03-12,New York,14.5,7.5,1.6,72,12.0
2023-03-12,Tokyo,23.0,12.5,16.8,48,14.6
2023-03-12,Sydney,23.1,13.9,0.3,57,20.3
2023-03-13,Mumbai,39.2,31.3,9.9,79,9.4
2023-03-13,London,14.7,4.5,5.2,78,14.8
2023-03-13,New York,17.8,7.3,0.4,73,13.4
2023-03-13,Tokyo,23.6,17.1,4.8,78,29.5
2023-03-13,Sydney,20.5,17.1,0.2,41,19.7
2023-03-14,Mumbai,40.9,29.5,6.4,78,43.4
2023-03-14,London,14.0,6.8,7.3,61,15.9
2023-03-14,New York,16.1,5.0,7.5,55,40.9
2023-03-14,Tokyo,24.2,16.3,2.0,65,6.9
2023-03-14,Sydney,22.6,11.4,0.1,51,22.0
2023-03-15,Mumbai,36.6,29.0,0.5,72,12.3
2023-03-15,London,14.5,6.6,8.4,41,30.8
2023-03-15,New York,18.3,4.5,2.3,85,1.8
2023-03-15,Tokyo,25.3,18.1,13.5,79,5.8
2023-03-15,Sydney,22.1,13.1,10.9,65,21.9
2023-03-16,Mumbai,38.6,29.7,1.4,69,23.8
2023-03-16,London,11.5,5.5,0.4,72,23.5
2023-03-16,New York,14.1,9.0,5.6,70,7.0
2023-03-16,Tokyo,23.9,14.9,0.2,88,21.1
2023-03-16,Sydney,21.1,10.7,1.0,80,33.8
2023-03-17,Mumbai,37.5,32.0,4.0,75,22.4
2023-03-17,London,16.7,9.2,0.6,61,22.6
2023-03-17,New York,14.0,9.7,13.1,86,21.6
2023-03-17,Tokyo,22.0,16.4,0.1,77,18.2
2023-03-17,Sydney,20.3,12.0,3.6,53,21.2
2023-03-18,Mumbai,38.7,30.7,4.2,68,10.6
2023-03-18,London,16.9,4.1,0.9,69,29.0
2023-03-18,New York,15.4,7.3,14.9,82,7.4
2023-03-18,Tokyo,24.7,15.2,3.9,86,27.4
2023-03-18,Sydney,20.3,12.7,1.5,55,13.2
2023-03-19,Mumbai,39.3,28.0,1.8,59,41.0
2023-03-19,London,12.8,4.4,1.1,66,20.0
2023-03-19,New York,15.9,7.6,0.0,89,14.0
2023-03-19,Tokyo,22.4,18.3,0.0,83,14.7
2023-03-19,Sydney,22.7,14.2,8.1,59,29.4
2023-03-20,Mumbai,37.5,28.5,1.5,43,19.4
2023-03-20,London,15.1,8.3,3.6,86,22.1
2023-03-20,New York,14.8,6.9,5.1,58,11.7
2023-03-20,Tokyo,27.8,14.8,5.1,73,0.0
2023-03-20,Sydney,23.9,14.0,1.8,61,19.1
2023-03-21,Mumbai,42.5,29.2,1.2,85,17.4
2023-03-21,London,14.1,7.0,2.1,84,14.1
2023-03-21,New York,17.5,5.8,5.7,63,19.1
2023-03-21,Tokyo,24.1,19.2,2.8,52,18.5
2023-03-21,Sydney,20.6,16.3,1.5,43,23.6
2023-03-22,Mumbai,38.4,28.5,2.5,45,34.5
2023-03-22,London,13.6,8.4,0.5,88,10.6
2023-03-22,New York,14.5,9.8,0.1,54,10.0
2023-03-22,Tokyo,24.9,16.8,0.1,44,31.2
2023-03-22,Sydney,22.4,15.5,9.1,76,10.4
2023-03-23,Mumbai,38.1,27.9,1.6,86,1.1
2023-03-23,London,14.5,5.5,1.4,57,14.6
2023-03-23,New York,17.4,4.1,0.8,78,30.7
2023-03-23,Tokyo,24.7,14.1,8.0,88,8.5
2023-03-23,Sydney,21.9,14.4,5.2,75,7.8
2023-03-24,Mumbai,35.2,30.0,1.4,44,2.9
2023-03-24,London,15.1,7.0,1.3,86,15.7
2023-03-24,New York,17.5,5.6,2.3,84,14.6
