order_id,customer_id,category,order_date,quantity,price,discount,country
ORD003449,203,Sports,2024-01-09,8,131.4,0.35,BR
ORD003450,3,Books,2023-12-27,8,133.78,0.31,NL
ORD003451,141,Clothing,2023-12-23,3,346.41,0.29,BR
ORD003452,25,Sports,2023-03-24,6,353.86,0.1,SE
ORD003453,213,Toys,2024-07-30,3,287.4,0.17,IN
ORD003454,172,Home & Garden,2023-09-11,7,470.64,0.1,AU
ORD003455,27,Toys,2023-05-15,8,381.91,0.3,BR
ORD003456,191,Sports,2023-11-18,5,213.67,0.12,UK
ORD003457,229,Automotive,2024-04-14,8,412.66,0.28,US
ORD003458,12,Books,2024-02-09,3,125.7,0.13,CA
ORD003459,461,Beauty,2024-08-20,8,211.24,0.02,IN
ORD003460,156,Home & Garden,2024-09-07,3,32.05,0.36,AU
ORD003461,101,Sports,2024-03-29,5,458.0,0.17,DE
ORD003462,28,Home & Garden,2024-02-07,9,142.32,0.09,NL
ORD003463,45,Books,2024-02-18,8,56.79,0.21,MX
ORD003464,346,Toys,2023-10-14,5,387.73,0.05,IN
ORD003465,8,Automotive,2023-12-09,6,472.75,0.0,BR
ORD003466,47,Home & Garden,2024-01-20,7,420.46,0.01,IT
ORD003467,323,Clothing,2024-08-07,9,165.7,0.4,US
ORD003468,173,Home & Garden,2024-06-28,4,498.88,0.32,SE
ORD003469,383,Clothing,2023-05-23,8,142.26,0.34,SG
ORD003470,350,Sports,2024-12-14,10,119.77,0.2,UK
ORD003471,336,Toys,2024-12-05,7,105.13,0.21,IN
ORD003472,34,Home & Garden,2023-07-23,8,13.36,0.07,NL
ORD003473,321,Automotive,2024-12-30,7,292.98,0.2,FR
ORD003474,451,Clothing,2024-01-19,10,369.19,0.23,JP
ORD003475,409,Electronics,2023-06-15,3,306.58,0.33,JP
ORD003476,469,Toys,2024-06-09,10,269.12,0.34,IT
ORD003477,427,Automotive,2023-02-05,6,322.87,0.33,MX
ORD003478,460,Electronics,2024-05-16,7,436.36,0.38,US
ORD003479,169,Home & Garden,2024-09-01,10,158.45,0.36,SG
ORD003480,128,Sports,2023-09-13,1,241.14,0.11,NL
ORD003481,290,Toys,2023-09-02,10,451.92,0.08,SG
ORD003482,95,Beauty,2023-07-18,10,140.06,0.15,US
ORD003483,330,Toys,2023-10-25,2,29.33,0.03,IT
ORD003484,496,Automotive,2024-02-23,7,170.45,0.33,JP
ORD003485,171,Sports,2024-07-10,4,333.96,0.19,ES
ORD003486,172,Clothing,2024-10-09,3,37.21,0.05,AU
ORD003487,319,Automotive,2024-02-05,3,103.02,0.18,AU
ORD003488,305,Home & Garden,2023-12-13,1,218.94,0.22,IN
ORD003489,330,Books,2023-10-01,8,191.3,0.14,CA
ORD003490,202,Toys,2024-03-10,3,461.66,0.13,SE
ORD003491,1,Toys,2023-04-16,6,267.67,0.18,AU
ORD003492,120,Toys,2023-12-07,5,444.83,0.1,CA
ORD003493,43,Sports,2024-01-07,9,203.66,0.15,AU
ORD003494,83,Toys,2024-04-04,2,293.93,0.28,CA
ORD003495,368,Beauty,2023-02-20,2,284.95,0.36,BR
ORD003496,53,Clothing,2023-11-10,8,85.42,0.02,US
ORD003497,38,Beauty,2024-07-10,7,13.32,0.39,JP
ORD003498,101,Sports,2024-07-26,6,138.8,0.17,ES
ORD003499,254,Home & Garden,2024-02-01,5,31.44,0.34,AU
ORD003500,17,Books,2024-09-28,6,374.36,0.26,CA
ORD003501,23,Electronics,2024-07-04,6,423.65,0.33,ES
ORD003502,450,Home & Garden,2024-08-05,10,174.31,0.06,DE
ORD003503,415,Beauty,2024-08-01,9,92.65,0.05,SG
ORD003504,110,Automotive,2024-06-15,10,79.85,0.02,SE
ORD003505,278,Clothing,2024-09-17,9,257.61,0.09,BR
ORD003506,383,Toys,2023-03-12,3,224.65,0.26,US
ORD003507,102,Books,2024-01-03,1,472.21,0.2,AU
ORD003508,271,Electronics,2024-08-25,6,454.32,0.27,ES
ORD003509,432,Sports,2023-03-21,9,474.82,0.39,ES
ORD003510,28,Electronics,2023-04-24,5,328.5,0.06,US
ORD003511,60,Clothing,2023-10-21,10,425.29,0.09,DE
ORD003512,420,Books,2024-02-16,3,404.76,0.09,MX
ORD003513,454,Beauty,2024-06-12,8,153.21,0.29,BR
ORD003514,335,Clothing,2024-02-14,2,310.13,0.01,UK
ORD003515,487,Books,2023-06-08,2,256.11,0.13,CA
ORD003516,372,Automotive,2024-09-10,10,287.3,0.22,IN
ORD003517,329,Books,2023-07-13,3,223.05,0.01,DE
ORD003518,12,Books,2024-09-18,10,129.2,0.37,BR
ORD003519,420,Toys,2023-12-28,1,398.96,0.38,JP
ORD003520,161,Electronics,2023-01-30,10,82.16,0.33,MX
ORD003521,412,Electronics,2023-12-17,10,139.39,0.19,UK
ORD003522,2,Home & Garden,2024-04-22,10,408.9,0.23,BR
ORD003523,227,Toys,2024-10-04,5,449.44,0.01,BR
ORD003524,311,Electronics,2024-02-29,5,468.06,0.32,MX
ORD003525,62,Electronics,2024-12-24,10,477.32,0.01,NL
ORD003526,185,Electronics,2023-10-05,2,77.55,0.25,NL
ORD003527,42,Toys,2023-06-29,8,272.52,0.04,ES
ORD003528,234,Toys,2023-11-20,1,94.5,0.32,CA
ORD003529,52,Home & Garden,2024-04-25,4,246.29,0.21,MX
ORD003530,123,Electronics,2023-03-11,8,370.78,0.06,UK
ORD003531,257,Beauty,2023-03-07,3,487.76,0.03,UK
ORD003532,227,Toys,2024-03-31,1,484.63,0.1,IN
ORD003533,18,Electronics,2023-10-08,5,291.35,0.39,UK
ORD003534,406,Toys,2024-07-25,7,199.71,0.05,MX
ORD003535,241,Automotive,2023-07-12,4,183.52,0.18,NL
ORD003536,149,Toys,2023-11-13,7,276.07,0.11,FR
ORD003537,144,Books,2024-01-11,6,63.98,0.26,ES
ORD003538,51,Clothing,2024-11-18,7,192.46,0.31,DE
ORD003539,436,Home & Garden,2023-01-06,1,71.98,0.38,DE
ORD003540,381,Books,2023-06-08,2,36.49,0.19,DE
ORD003541,46,Clothing,2023-03-09,7,480.62,0.18,JP
ORD003542,440,Automotive,2024-12-24,5,162.87,0.11,IN
ORD003543,341,Clothing,2023-04-07,9,239.64,0.3,SG
ORD003544,345,Books,2024-08-23,3,349.84,0.4,BR
ORD003545,41,Electronics,2024-01-15,3,257.86,0.14,NL
ORD003546,142,Sports,2024-07-25,1,450.33,0.28,DE
ORD003547,264,Electronics,2023-08-09,4,455.33,0.31,IN
ORD003548,337,Beauty,2023-12-14,1,143.28,0.33,US
ORD003549,168,Sports,2024-12-14,10,217.64,0.24,IN
ORD003550,401,Sports,2023-03-11,6,104.89,0.16,IN
ORD003551,275,Toys,2024-03-29,7,465.96,0.24,JP
ORD003552,421,Automotive,2024-11-30,7,35.72,0.04,SG
ORD003553,37,Electronics,2023-04-03,1,404.37,0.39,US
ORD003554,145,Toys,2024-09-05,6,416.53,0.06,MX
ORD003555,251,Clothing,2023-07-21,5,440.05,0.09,MX
ORD003556,393,Electronics,2023-05-27,9,327.08,0.24,SE
ORD003557,255,Electronics,2023-05-02,2,260.8,0.22,IN
ORD003558,146,Books,2024-06-21,5,304.15,0.03,SE
ORD003559,422,Home & Garden,2023-01-27,3,100.49,0.22,UK
ORD003560,18,Clothing,2023-11-03,4,92.69,0.27,SE
ORD003561,29,Clothing,2024-05-23,8,397.43,0.19,US
ORD003562,179,Automotive,2023-04-12,1,275.24,0.23,UK
ORD003563,62,Clothing,2023-06-13,1,466.47,0.05,MX
ORD003564,155,Electronics,2023-04-22,8,138.19,0.36,JP
ORD003565,491,Home & Garden,2023-01-20,4,145.55,0.4,BR
ORD003566,212,Toys,2023-11-30,1,258.11,0.25,AU
ORD003567,244,Sports,2023-12-29,2,44.97,0.22,ES
ORD003568,200,Toys,2024-11-21,1,372.82,0.28,IT
ORD003569,356,Clothing,2024-06-15,8,88.42,0.35,UK
ORD003570,194,Home & Garden,2024-12-09,8,283.78,0.07,MX
ORD003571,146,Beauty,2024-07-06,4,54.76,0.2,US
ORD003572,8,Books,2024-12-15,6,208.1,0.16,SE
ORD003573,316,Sports,2023-07-01,5,281.98,0.06,NL
ORD003574,399,Clothing,2023-05-03,5,267.93,0.16,DE
ORD003575,212,Beauty,2023-10-13,2,487.74,0.35,UK
ORD003576,158,Automotive,2023-12-25,2,337.1,0.05,US
ORD003577,416,Books,2024-08-25,10,269.36,0.07,UK
ORD003578,475,Electronics,2024-01-31,3,328.79,0.26,NL
ORD003579,218,Home & Garden,2024-11-26,9,371.32,0.08,SG
ORD003580,103,Beauty,2023-07-30,8,477.61,0.07,BR
ORD003581,339,Automotive,2024-02-27,8,78.76,0.37,UK
ORD003582,312,Sports,2024-04-20,3,358.77,0.18,JP
ORD003583,167,Sports,2023-04-24,9,12.33,0.09,IN
ORD003584,405,Toys,2024-07-27,6,9.12,0.2,NL
ORD003585,103,Clothing,2024-04-11,10,358.57,0.03,SE
ORD003586,24,Clothing,2023-05-21,10,279.79,0.09,MX
ORD003587,109,Toys,2023-10-29,6,400.99,0.23,FR
ORD003588,372,Home & Garden,2024-04-12,6,192.55,0.07,SE
ORD003589,283,Toys,2024-06-19,9,81.41,0.37,IN
ORD003590,344,Home & Garden,2023-11-01,6,323.84,0.1,BR
ORD003591,246,Automotive,2024-06-11,9,263.25,0.11,SG
ORD003592,58,Beauty,2023-07-10,9,153.4,0.28,IT
ORD003593,352,Sports,2023-08-11,5,236.03,0.35,CA
ORD003594,334,Beauty,2023-01-09,10,276.89,0.03,MX
ORD003595,425,Sports,2023-12-22,2,107.84,0.22,ES
ORD003596,63,Clothing,2023-05-18,5,368.47,0.29,CA
ORD003597,19,Books,2024-03-15,6,306.07,0.35,MX
ORD003598,152,Clothing,2024-12-05,9,38.55,0.04,SG
ORD003599,400,Sports,2024-12-30,8,253.25,0.4,IT
ORD003600,52,Toys,2023-10-01,1,139.29,0.04,AU
ORD003601,431,Electronics,2024-06-19,7,445.03,0.32,AU
ORD003602,474,Home & Garden,2024-12-02,3,228.58,0.06,FR
ORD003603,356,Beauty,2024-01-18,8,76.95,0.25,IT
ORD003604,480,Beauty,2023-09-01,9,334.92,0.14,SG
ORD003605,340,Toys,2023-04-24,2,136.51,0.14,BR
ORD003606,44,Books,2023-05-09,4,479.91,0.15,FR
ORD003607,470,Toys,2024-09-15,2,23.4,0.29,SE
ORD003608,398,Clothing,2023-07-09,2,70.83,0.16,US
ORD003609,445,Toys,2023-07-17,4,496.48,0.37,CA
ORD003610,60,Beauty,2024-06-29,2,474.38,0.08,JP
ORD003611,184,Clothing,2024-09-02,6,36.14,0.0,UK
ORD003612,100,Toys,2023-06-02,3,193.21,0.07,SE
ORD003613,322,Electronics,2024-05-17,3,470.66,0.38,CA
ORD003614,307,Toys,2023-11-23,10,139.75,0.26,CA
ORD003615,268,Sports,2023-07-22,2,430.55,0.25,ES
ORD003616,84,Automotive,2024-01-15,7,263.45,0.39,ES
ORD003617,54,Sports,2024-07-21,10,404.98,0.18,JP
ORD003618,492,Electronics,2023-03-14,10,333.79,0.13,JP
ORD003619,116,Beauty,2023-02-21,8,403.38,0.0,BR
ORD003620,480,Books,2024-10-27,9,176.12,0.11,BR
ORD003621,253,Toys,2024-12-04,4,492.39,0.19,DE
ORD003622,10,Beauty,2024-01-21,10,201.39,0.0,UK
ORD003623,227,Books,2023-04-15,2,24.85,0.34,DE
ORD003624,439,Electronics,2023-02-27,4,385.38,0.22,AU
ORD003625,287,Sports,2023-04-24,2,113.51,0.35,DE
ORD003626,473,Home & Garden,2023-07-26,7,51.79,0.28,SE
ORD003627,399,Sports,2024-05-14,4,344.43,0.25,IN
ORD003628,444,Automotive,2023-03-22,9,391.17,0.28,SG
ORD003629,402,Toys,2023-04-10,3,318.79,0.3,BR
ORD003630,346,Clothing,2024-06-04,3,127.16,0.16,IT
ORD003631,136,Beauty,2023-07-07,1,109.6,0.29,SG
ORD003632,312,Books,2023-06-07,3,160.69,0.35,US
ORD003633,133,Sports,2024-03-01,9,345.87,0.3,CA
ORD003634,320,Books,2023-02-27,3,35.27,0.27,BR
ORD003635,308,Beauty,2024-04-04,3,431.39,0.33,UK
ORD003636,399,Home & Garden,2023-01-15,2,481.7,0.08,US
ORD003637,190,Books,2023-06-20,9,443.17,0.13,IN
ORD003638,148,Automotive,2023-11-25,5,215.18,0.23,DE
ORD003639,480,Beauty,2024-04-05,10,266.41,0.08,JP
ORD003640,166,Clothing,2023-05-29,2,259.95,0.28,IN
ORD003641,318,Electronics,2024-10-03,5,300.98,0.3,BR
ORD003642,443,Beauty,2024-11-01,8,428.27,0.01,BR
ORD003643,129,Beauty,2023-12-17,3,433.56,0.26,SE
ORD003644,192,Books,2023-07-18,8,159.58,0.01,FR
ORD003645,53,Books,2023-03-22,7,60.81,0.02,IN
ORD003646,89,Toys,2024-11-16,8,280.58,0.06,NL
ORD003647,362,Toys,2023-04-08,10,25.04,0.09,US
ORD003648,59,Home & Garden,2023-08-07,8,340.69,0.35,JP
ORD003649,161,Toys,2023-08-29,8,358.18,0.22,SE
ORD003650,70,Books,2023-07-15,5,337.65,0.02,SG
ORD003651,96,Home & Garden,2023-01-02,2,133.69,0.38,IN
ORD003652,401,Home & Garden,2023-06-01,3,372.78,0.19,ES
ORD003653,127,Clothing,2024-06-30,9,150.62,0.22,US
ORD003654,249,Beauty,2023-05-30,2,215.64,0.28,US
ORD003655,348,Beauty,2024-07-11,6,351.36,0.34,CA
ORD003656,464,Sports,2023-10-31,8,159.3,0.24,DE
ORD003657,330,Books,2023-03-01,5,444.23,0.25,IN
ORD003658,201,Sports,2024-08-26,7,167.05,0.03,BR
ORD003659,51,Books,2024-04-08,2,430.85,0.02,SG
ORD003660,221,Clothing,2024-03-22,9,470.45,0.1,US
ORD003661,333,Toys,2023-04-20,6,191.0,0.22,US
ORD003662,7,Clothing,2024-03-31,3,31.44,0.36,US
ORD003663,309,Toys,2024-08-04,8,131.4,0.07,SE
ORD003664,6,Toys,2024-12-28,9,386.49,0.38,FR
ORD003665,401,Electronics,2024-05-04,4,53.02,0.11,UK
ORD003666,481,Clothing,2023-11-12,8,438.47,0.33,CA
ORD003667,44,Sports,2024-08-20,10,301.68,0.11,MX
ORD003668,468,Electronics,2023-02-06,9,399.71,0.16,CA
ORD003669,137,Beauty,2023-11-03,2,380.99,0.28,DE
ORD003670,39,Sports,2024-06-18,4,377.98,0.35,IN
ORD003671,402,Home & Garden,2023-09-20,1,18.06,0.1,AU
ORD003672,159,Home & Garden,2023-02-13,9,371.02,0.31,FR
ORD003673,220,Books,2023-03-22,6,340.77,0.4,NL
ORD003674,493,Toys,2023-05-03,2,303.24,0.16,JP
ORD003675,455,Sports,2024-08-29,2,429.34,0.04,BR
ORD003676,269,Electronics,2024-06-10,1,267.31,0.23,FR
ORD003677,347,Clothing,2024-07-11,7,287.77,0.1,NL
ORD003678,139,Beauty,2024-10-25,4,261.77,0.04,SE
ORD003679,28,Automotive,2023-08-09,5,373.75,0.24,FR
ORD003680,353,Beauty,2024-06-26,3,465.7,0.14,IT
ORD003681,226,Clothing,2023-09-24,5,301.98,0.12,JP
ORD003682,464,Beauty,2024-07-27,5,180.59,0.36,MX
ORD003683,149,Toys,2024-05-23,5,258.71,0.04,FR
ORD003684,111,Clothing,2024-12-23,4,473.18,0.18,SG
ORD003685,381,Toys,2024-07-06,2,96.6,0.29,NL
ORD003686,267,Beauty,2023-01-05,9,453.72,0.25,IN
ORD003687,75,Toys,2024-05-25,3,416.84,0.26,BR
ORD003688,321,Automotive,2023-03-16,1,188.04,0.32,JP
ORD003689,442,Beauty,2024-02-03,5,439.55,0.14,JP
ORD003690,314,Toys,2023-04-25,4,376.02,0.18,CA
ORD003691,365,Sports,2023-12-28,8,474.51,0.13,CA
ORD003692,83,Sports,2024-08-01,4,257.2,0.1,DE
ORD003693,293,Automotive,2023-07-31,9,360.06,0.15,UK
ORD003694,347,Home & Garden,2023-04-22,3,180.5,0.13,SG
ORD003695,281,Sports,2023-08-18,3,195.05,0.17,JP
ORD003696,470,Books,2023-05-07,1,95.01,0.34,BR
ORD003697,476,Automotive,2023-05-15,2,290.26,0.14,DE
ORD003698,271,Automotive,2024-05-23,4,7.86,0.18,BR
ORD003699,432,Electronics,2024-05-29,4,459.8,0.17,UK
ORD003700,39,Clothing,2024-01-22,3,169.75,0.11,BR
ORD003701,461,Beauty,2023-07-04,4,313.44,0.19,IT
ORD003702,75,Sports,2024-01-22,1,487.22,0.35,MX
ORD003703,412,Toys,2024-11-23,5,212.76,0.11,IT
ORD003704,223,Clothing,2023-10-08,1,41.3,0.19,DE
ORD003705,176,Automotive,2023-11-06,7,191.41,0.19,US
ORD003706,422,Beauty,2023-12-27,3,490.33,0.28,IT
ORD003707,85,Books,2023-05-11,5,479.16,0.2,NL
ORD003708,289,Automotive,2023-06-28,5,343.04,0.09,US
ORD003709,150,Toys,2024-05-19,3,341.81,0.15,SE
ORD003710,133,Beauty,2023-04-28,2,244.68,0.07,MX
ORD003711,481,Sports,2024-03-17,1,255.38,0.04,SE
ORD003712,82,Home & Garden,2023-10-09,10,279.22,0.07,JP
ORD003713,482,Beauty,2023-08-12,9,201.83,0.04,FR
ORD003714,14,Electronics,2024-02-06,1,409.58,0.04,JP
ORD003715,102,Toys,2023-06-14,8,454.72,0.06,ES
ORD003716,188,Automotive,2023-08-15,5,432.16,0.15,SE
ORD003717,114,Automotive,2024-01-18,9,145.68,0.06,IT
ORD003718,130,Books,2024-04-24,4,105.36,0.19,IN
ORD003719,329,Home & Garden,2024-09-02,2,487.98,0.1,IT
ORD003720,31,Clothing,2024-08-25,8,83.54,0.34,AU
ORD003721,277,Sports,2023-12-30,9,190.4,0.05,UK
ORD003722,204,Toys,2023-02-24,1,30.84,0.29,AU
ORD003723,283,Beauty,2023-05-18,10,109.7,0.03,IN
ORD003724,174,Beauty,2023-01-01,4,217.06,0.39,IN
ORD003725,454,Sports,2023-05-16,9,36.22,0.28,US
ORD003726,166,Books,2023-01-23,7,289.6,0.35,FR
ORD003727,279,Home & Garden,2024-06-05,1,218.64,0.04,SG
ORD003728,219,Home & Garden,2024-02-03,10,218.84,0.24,SG
ORD003729,291,Home & Garden,2023-01-27,4,382.75,0.0,FR
ORD003730,199,Books,2024-03-26,2,201.29,0.15,AU
ORD003731,331,Beauty,2024-08-17,10,39.79,0.39,SG
ORD003732,103,Toys,2023-01-21,4,343.58,0.15,DE
ORD003733,256,Automotive,2023-04-03,6,350.39,0.23,ES
ORD003734,426,Electronics,2023-12-10,5,259.82,0.21,BR
ORD003735,291,Clothing,2023-01-31,8,8.7,0.12,FR
ORD003736,102,Electronics,2023-01-16,3,474.7,0.02,NL
ORD003737,374,Clothing,2024-03-01,4,156.19,0.35,IN
ORD003738,160,Electronics,2024-02-15,10,157.19,0.27,CA
ORD003739,458,Clothing,2024-08-11,5,97.31,0.39,BR
ORD003740,413,Sports,2023-02-26,2,320.57,0.25,JP
ORD003741,467,Clothing,2024-10-16,4,300.07,0.04,US
ORD003742,418,Sports,2023-01-14,5,444.9,0.18,DE
ORD003743,334,Electronics,2023-08-08,8,314.93,0.11,BR
ORD003744,331,Toys,2023-02-05,2,140.16,0.37,ES
ORD003745,135,Beauty,2023-06-28,2,393.69,0.08,AU
ORD003746,186,Beauty,2024-08-18,6,149.15,0.18,SE
ORD003747,434,Books,2023-04-02,5,448.68,0.38,UK
ORD003748,310,Books,2023-05-28,1,58.48,0.03,IN
ORD003749,347,Home & Garden,2024-03-22,9,215.62,0.3,IT
ORD003750,108,Automotive,2023-01-16,1,490.05,0.26,DE
ORD003751,184,Beauty,2024-03-15,9,379.3,0.17,BR
ORD003752,126,Sports,2024-10-14,7,176.16,0.04,SG
ORD003753,314,Automotive,2023-02-20,9,374.14,0.33,NL
ORD003754,260,Books,2023-01-05,9,13.46,0.01,AU
ORD003755,212,Sports,2023-10-24,2,14.79,0.31,SE
ORD003756,385,Clothing,2024-09-11,7,206.02,0.24,ES
ORD003757,417,Electronics,2024-11-13,6,479.43,0.08,DE
ORD003758,465,Toys,2024-08-07,5,286.07,0.22,MX
ORD003759,169,Home & Garden,2024-04-19,4,55.85,0.28,MX
ORD003760,242,Sports,2023-11-08,7,291.33,0.16,CA
ORD003761,220,Automotive,2024-07-29,10,451.71,0.32,CA
ORD003762,467,Home & Garden,2024-07-06,10,289.66,0.38,FR
ORD003763,397,Automotive,2023-05-15,6,145.86,0.3,BR
ORD003764,463,Sports,2024-06-06,5,486.73,0.0,UK
ORD003765,101,Books,2024-08-01,10,470.9,0.14,DE
ORD003766,273,Electronics,2024-10-19,2,238.84,0.37,NL
ORD003767,283,Automotive,2024-06-16,2,419.69,0.14,FR
ORD003768,214,Beauty,2024-06-18,3,157.63,0.08,MX
ORD003769,225,Books,2024-10-20,9,114.97,0.06,NL
ORD003770,423,Toys,2023-05-22,3,229.08,0.32,US
ORD003771,184,Beauty,2024-02-06,5,445.6,0.1,FR
ORD003772,223,Electronics,2024-10-14,2,384.14,0.18,US
ORD003773,55,Automotive,2024-04-06,5,497.93,0.2,AU
ORD003774,318,Clothing,2024-11-10,5,395.28,0.39,CA
ORD003775,6,Clothing,2023-02-06,9,394.24,0.26,NL
ORD003776,374,Home & Garden,2023-06-06,1,423.95,0.38,NL
ORD003777,307,Books,2023-06-11,2,27.78,0.08,FR
ORD003778,480,Home & Garden,2023-02-27,8,358.5,0.34,CA
ORD003779,281,Sports,2024-03-30,2,44.71,0.08,JP
ORD003780,361,Home & Garden,2023-10-21,4,252.4,0.11,BR
ORD003781,469,Books,2023-06-27,1,242.05,0.39,DE
ORD003782,115,Sports,2024-06-15,7,378.33,0.2,IT
ORD003783,151,Automotive,2024-05-08,6,470.49,0.14,FR
ORD003784,261,Toys,2023-01-29,6,91.11,0.26,SE
ORD003785,21,Home & Garden,2023-11-17,7,466.63,0.31,FR
ORD003786,120,Toys,2024-06-09,4,356.61,0.18,SG
ORD003787,232,Beauty,2023-03-17,10,308.47,0.33,CA
ORD003788,123,Electronics,2024-08-03,10,371.17,0.26,CA
ORD003789,21,Clothing,2024-03-25,8,114.19,0.34,UK
ORD003790,374,Automotive,2024-06-08,10,36.49,0.38,US
ORD003791,130,Automotive,2023-07-02,7,111.87,0.26,BR
ORD003792,9,Toys,2024-06-29,10,180.46,0.28,NL
ORD003793,335,Toys,2023-05-07,6,218.0,0.03,IN
ORD003794,114,Automotive,2024-09-20,8,65.55,0.32,UK
ORD003795,229,Electronics,2023-05-31,5,379.49,0.39,US
ORD003796,381,Sports,2023-07-15,8,278.61,0.19,IT
ORD003797,164,Clothing,2024-05-04,5,332.56,0.16,US
ORD003798,293,Automotive,2023-09-01,4,48.07,0.28,US
ORD003799,400,Electronics,2023-08-14,9,253.18,0.08,ES
ORD003800,368,Electronics,2023-02-15,2,438.1,0.05,IT
ORD003801,169,Sports,2024-08-21,4,431.01,0.37,NL
ORD003802,199,Books,2023-12-02,10,352.38,0.03,JP
ORD003803,81,Beauty,2023-10-14,4,305.32,0.28,SG
ORD003804,77,Books,2023-06-29,6,462.71,0.12,US
ORD003805,140,Beauty,2024-02-10,9,58.9,0.0,US
ORD003806,472,Home & Garden,2024-02-13,10,26.04,0.1,IN
ORD003807,477,Sports,2023-01-02,9,365.18,0.33,JP
ORD003808,426,Automotive,2023-03-04,2,180.8,0.01,SE
ORD003809,126,Sports,2024-03-23,8,71.63,0.09,UK
ORD003810,296,Clothing,2023-07-27,8,468.64,0.29,SE
ORD003811,182,Automotive,2024-12-19,7,15.93,0.39,BR
ORD003812,138,Automotive,2023-07-01,9,396.09,0.27,IT
ORD003813,88,Home & Garden,2023-04-21,4,205.01,0.21,MX
ORD003814,480,Home & Garden,2023-02-02,8,193.86,0.16,IT
ORD003815,324,Beauty,2024-05-16,8,209.82,0.29,BR
ORD003816,351,Sports,2023-08-01,9,178.69,0.09,BR
ORD003817,139,Electronics,2023-07-19,8,59.46,0.03,FR
ORD003818,490,Books,2023-03-22,6,356.51,0.28,MX
ORD003819,105,Electronics,2023-02-08,6,261.43,0.36,IN
ORD003820,92,Books,2023-06-18,6,202.14,0.35,NL
ORD003821,294,Clothing,2023-10-17,4,269.42,0.15,IN
ORD003822,467,Automotive,2024-04-28,10,242.76,0.38,FR
ORD003823,383,Automotive,2023-03-15,2,127.33,0.03,SE
ORD003824,476,Electronics,2023-09-25,10,82.71,0.03,IN
ORD003825,296,Beauty,2024-12-25,6,401.06,0.22,FR
ORD003826,125,Beauty,2024-05-12,3,359.01,0.28,AU
ORD003827,250,Automotive,2024-12-30,6,101.02,0.11,JP
ORD003828,250,Automotive,2023-02-27,2,66.26,0.23,AU
ORD003829,487,Books,2023-10-23,7,277.62,0.02,SE
ORD003830,148,Home & Garden,2023-06-18,10,328.31,0.36,FR
ORD003831,143,Clothing,2024-11-18,1,295.18,0.22,AU
ORD003832,207,Beauty,2024-10-22,5,141.46,0.38,UK
ORD003833,237,Electronics,2024-02-20,7,367.54,0.23,IN
ORD003834,294,Sports,2023-08-13,7,110.62,0.34,BR
ORD003835,96,Home & Garden,2024-02-02,9,259.18,0.38,FR
ORD003836,405,Books,2024-09-27,8,99.93,0.19,BR
ORD003837,252,Automotive,2024-02-23,6,179.0,0.13,MX
ORD003838,234,Home & Garden,2024-07-12,10,252.41,0.13,ES
ORD003839,243,Electronics,2024-05-17,5,288.78,0.15,AU
ORD003840,460,Beauty,2023-03-13,3,59.45,0.11,AU
ORD003841,386,Automotive,2024-07-07,10,182.22,0.38,ES
ORD003842,283,Books,2023-06-02,8,271.62,0.21,IN
ORD003843,229,Books,2024-09-27,7,400.03,0.24,MX
ORD003844,115,Toys,2023-08-15,4,133.67,0.03,SE
ORD003845,72,Electronics,2024-02-16,8,396.42,0.35,BR
ORD003846,472,Toys,2023-07-28,1,482.54,0.03,SE
ORD003847,475,Clothing,2023-01-07,3,325.69,0.21,IT
ORD003848,139,Clothing,2024-07-23,10,370.77,0.35,CA
ORD003849,134,Electronics,2024-06-05,2,402.1,0.04,US
ORD003850,428,Toys,2024-11-05,1,433.95,0.33,SG
ORD003851,123,Toys,2024-02-22,10,54.25,0.29,FR
ORD003852,342,Home & Garden,2023-05-18,4,161.88,0.22,SE
ORD003853,451,Automotive,2023-05-05,10,256.11,0.13,AU
ORD003854,464,Electronics,2023-10-12,1,171.46,0.29,UK
ORD003855,332,Automotive,2023-08-30,2,115.06,0.38,NL
ORD003856,58,Beauty,2023-10-25,6,457.78,0.07,MX
ORD003857,443,Electronics,2023-06-14,10,386.26,0.0,UK
ORD003858,100,Home & Garden,2024-12-22,5,116.29,0.0,FR
ORD003859,144,Sports,2023-03-04,8,125.07,0.4,CA
ORD003860,89,Sports,2024-06-23,1,318.42,0.22,MX
ORD003861,27,Home & Garden,2024-02-19,3,236.4,0.2,IT
ORD003862,97,Books,2024-02-10,6,158.01,0.08,MX
ORD003863,217,Books,2024-03-23,3,418.45,0.12,MX
ORD003864,7,Sports,2024-10-21,2,467.26,0.24,SG
ORD003865,123,Sports,2024-05-07,7,185.07,0.06,ES
ORD003866,76,Home & Garden,2023-07-17,3,325.03,0.2,ES
ORD003867,366,Clothing,2023-07-16,1,171.66,0.01,IN
ORD003868,342,Sports,2024-08-27,3,477.62,0.3,JP
ORD003869,108,Clothing,2023-12-15,8,205.95,0.08,FR
ORD003870,433,Home & Garden,2024-05-29,6,108.47,0.39,BR
ORD003871,40,Automotive,2023-10-02,9,202.98,0.38,IN
ORD003872,80,Toys,2024-06-22,1,163.27,0.04,SE
ORD003873,237,Toys,2023-11-06,6,257.54,0.19,AU
ORD003874,455,Electronics,2023-12-27,10,52.09,0.11,AU
ORD003875,142,Beauty,2024-11-08,9,311.31,0.22,AU
ORD003876,482,Toys,2023-12-28,7,388.28,0.23,AU
