date,ticker,open,high,low,close,volume
2023-08-21,TSLA,175.52,169.78,169.2,169.44,12201012
2023-08-22,TSLA,168.99,164.03,162.87,163.48,21963419
2023-08-23,TSLA,164.1,163.03,160.59,161.65,30088323
2023-08-24,TSLA,161.33,158.54,156.79,158.15,26827091
2023-08-25,TSLA,157.75,161.51,159.65,160.81,5840314
2023-08-28,TSLA,161.18,155.3,153.19,154.73,11375864
2023-08-29,TSLA,154.34,152.11,150.86,151.21,19293046
2023-08-30,TSLA,150.98,148.7,147.27,148.18,14284406
2023-08-31,TSLA,147.77,140.6,139.52,140.19,12930566
2023-09-01,TSLA,140.07,137.0,136.66,136.69,16136274
2023-09-04,TSLA,137.35,136.25,134.55,134.67,33754215
2023-09-05,TSLA,134.33,133.23,132.5,132.92,8868668
2023-09-06,TSLA,133.55,139.02,138.69,138.91,33287070
2023-09-07,TSLA,139.6,133.75,132.87,133.32,49129429
2023-09-08,TSLA,133.49,123.74,122.44,123.21,37736877
2023-09-11,TSLA,122.9,127.09,126.3,126.94,7665053
2023-09-12,TSLA,127.26,126.71,125.53,126.59,37994685
2023-09-13,TSLA,126.2,130.17,129.23,129.47,2157791
2023-09-14,TSLA,129.17,132.38,132.13,132.36,25491432
2023-09-15,TSLA,133.11,135.41,134.02,134.77,3066439
2023-09-18,TSLA,134.58,138.97,138.49,138.91,48121311
2023-09-19,TSLA,138.48,139.7,138.05,139.03,32211862
2023-09-20,TSLA,138.65,133.78,133.14,133.21,39411228
2023-09-21,TSLA,133.15,131.24,129.49,130.31,44526250
2023-09-22,TSLA,129.75,137.3,135.97,136.31,47099183
2023-09-25,TSLA,136.24,129.47,128.31,128.32,35723887
2023-09-26,TSLA,128.65,131.62,130.5,131.01,18720826
2023-09-27,TSLA,130.7,133.45,131.74,132.17,13407366
2023-09-28,TSLA,132.37,136.06,135.2,135.7,24266342
2023-09-29,TSLA,135.96,136.39,134.63,135.93,30042660
2023-10-02,TSLA,135.67,129.98,128.02,129.13,10237658
2023-10-03,TSLA,129.38,125.18,124.61,124.68,35997998
2023-10-04,TSLA,124.37,125.24,123.44,124.55,32487023
2023-10-05,TSLA,123.93,120.1,118.91,119.51,38690075
2023-10-06,TSLA,118.93,119.97,118.63,119.52,11249056
2023-10-09,TSLA,120.01,120.68,119.9,120.31,5403737
2023-10-10,TSLA,120.54,113.69,113.14,113.45,14151336
2023-10-11,TSLA,113.37,113.92,113.5,113.75,17867885
2023-10-12,TSLA,114.12,105.71,104.92,105.44,25664634
2023-10-13,TSLA,105.59,108.55,106.36,107.72,4951944
2023-10-16,TSLA,108.04,112.06,110.88,111.51,45660023
2023-10-17,TSLA,111.75,112.93,111.73,112.13,29255685
2023-10-18,TSLA,112.54,112.18,110.74,111.95,16045865
2023-10-19,TSLA,111.85,112.4,111.47,112.07,11356061
2023-10-20,TSLA,112.59,112.74,112.27,112.39,24575719
2023-10-23,TSLA,112.32,113.87,112.16,112.67,36731891
2023-10-24,TSLA,112.95,115.91,115.03,115.88,25545233
2023-10-25,TSLA,115.99,117.1,116.59,116.86,28896624
2023-10-26,TSLA,116.7,119.45,118.77,119.2,43389677
2023-10-27,TSLA,118.86,119.76,118.95,119.61,20715025
2023-10-30,TSLA,120.0,113.69,112.12,112.58,47759072
2023-10-31,TSLA,112.7,109.62,109.4,109.55,25139089
2023-11-01,TSLA,109.91,106.75,106.64,106.66,13450436
2023-11-02,TSLA,106.09,103.37,102.9,103.09,26502597
2023-11-03,TSLA,103.16,107.52,107.28,107.51,9073309
2023-11-06,TSLA,107.62,103.88,102.74,103.52,45305658
2023-11-07,TSLA,103.72,103.73,102.62,102.94,37384303
2023-11-08,TSLA,102.41,99.49,97.96,98.43,31099138
2023-11-09,TSLA,98.23,105.23,103.89,104.69,47564106
2023-11-10,TSLA,104.48,100.67,99.46,100.03,46000970
2023-11-13,TSLA,100.44,100.11,99.54,99.78,37797337
2023-11-14,TSLA,99.96,98.77,97.36,97.99,38008144
2023-11-15,TSLA,97.51,99.21,98.53,98.81,15189564
2023-11-16,TSLA,98.09,106.64,106.11,106.13,33125662
2023-11-17,TSLA,106.03,104.45,104.06,104.23,25900096
2023-11-20,TSLA,103.96,101.95,101.34,101.85,17756962
2023-11-21,TSLA,101.8,105.84,105.28,105.51,1773551
2023-11-22,TSLA,105.27,104.45,103.39,104.3,46938397
2023-11-23,TSLA,104.1,104.47,103.34,104.0,37334181
2023-11-24,TSLA,104.37,108.42,107.58,108.14,15431006
2023-11-27,TSLA,108.06,110.35,109.9,110.27,42802922
2023-11-28,TSLA,110.33,112.73,111.96,112.06,48936274
2023-11-29,TSLA,111.96,108.89,107.82,108.24,4588447
2023-11-30,TSLA,108.17,112.13,111.06,111.66,25099180
2023-12-01,TSLA,110.74,110.24,109.03,109.44,8703126
2023-12-04,TSLA,109.29,113.51,112.52,112.72,36305069
2023-12-05,TSLA,112.67,117.25,116.07,116.84,1030581
2023-12-06,TSLA,116.98,114.17,113.34,113.58,32470252
2023-12-07,TSLA,113.84,114.5,112.93,113.01,11298785
2023-12-08,TSLA,113.58,115.64,115.36,115.37,31436180
2023-12-11,TSLA,115.43,114.63,113.23,113.89,33891355
2023-12-12,TSLA,114.39,114.94,113.05,114.21,19861215
2023-12-13,TSLA,114.6,115.61,113.83,114.74,18463864
2023-12-14,TSLA,114.79,119.97,119.1,119.67,25994617
2023-12-15,TSLA,119.76,113.98,113.04,113.35,19604822
2023-12-18,TSLA,113.15,112.5,111.48,111.75,31085750
2023-12-19,TSLA,111.62,115.8,115.57,115.71,48992061
2023-12-20,TSLA,115.95,115.6,115.19,115.32,37163489
2023-12-21,TSLA,115.4,119.66,117.69,118.36,42348372
2023-12-22,TSLA,118.5,117.42,116.76,117.05,8100358
2023-12-25,TSLA,116.81,113.84,112.55,112.83,29622678
2023-12-26,TSLA,112.3,109.35,108.32,109.25,14819628
2023-12-27,TSLA,109.3,106.49,105.92,106.36,46684245
2023-12-28,TSLA,106.43,105.68,104.81,105.57,31291315
2023-12-29,TSLA,104.87,98.2,97.47,97.86,12144093
2024-01-01,TSLA,97.68,94.24,93.3,93.96,24422180
2024-01-02,TSLA,94.2,99.58,99.39,99.43,38624307
2024-01-03,TSLA,98.98,100.21,99.2,99.98,12998767
2024-01-04,TSLA,99.45,105.58,104.62,104.69,25432666
2024-01-05,TSLA,104.85,102.01,101.28,101.73,41016954
2024-01-08,TSLA,101.79,103.43,102.42,102.62,39530976
2024-01-09,TSLA,102.67,107.03,106.15,106.37,47782407
2024-01-10,TSLA,106.09,107.54,106.59,107.51,4824752
2024-01-11,TSLA,107.36,104.63,104.33,104.48,18595033
2024-01-12,TSLA,104.06,108.24,108.19,108.24,32719349
2024-01-15,TSLA,108.51,108.95,107.73,108.07,37181969
2024-01-16,TSLA,108.35,106.93,105.38,105.97,31312333
2024-01-17,TSLA,106.02,114.44,113.07,113.29,4023806
2024-01-18,TSLA,113.64,118.19,116.37,117.04,11441662
2024-01-19,TSLA,116.48,108.59,107.8,108.41,39891449
2024-01-22,TSLA,108.8,110.56,109.72,109.84,40254777
2024-01-23,TSLA,109.65,104.99,104.14,104.7,29090600
2024-01-24,TSLA,104.83,107.98,107.37,107.76,7345762
2024-01-25,TSLA,107.61,111.61,109.82,110.42,32887939
2024-01-26,TSLA,110.53,115.89,115.04,115.06,35575295
2024-01-29,TSLA,115.4,115.04,114.54,114.68,39635983
2024-01-30,TSLA,115.19,113.17,111.7,111.96,9218289
2024-01-31,TSLA,111.72,117.74,116.75,117.43,40869878
2024-02-01,TSLA,117.82,114.51,114.31,114.41,26765848
2024-02-02,TSLA,114.23,109.17,108.07,108.4,28933821
2024-02-05,TSLA,108.0,108.04,107.29,107.75,5155410
2024-02-06,TSLA,107.72,107.79,107.29,107.33,24542776
2024-02-07,TSLA,107.15,104.82,103.73,103.74,38797811
2024-02-08,TSLA,103.27,106.02,104.46,105.69,13762966
2024-02-09,TSLA,105.84,101.26,100.46,100.46,29510897
2024-02-12,TSLA,100.59,102.37,101.96,102.14,8170195
2024-02-13,TSLA,102.21,101.66,101.2,101.45,9765494
2024-02-14,TSLA,101.98,97.5,97.19,97.27,11562009
2024-02-15,TSLA,97.56,99.16,98.3,98.76,33453222
2024-02-16,TSLA,98.41,95.09,94.46,94.61,36745994
2024-02-19,TSLA,94.7,91.26,90.0,90.28,5694483
2024-02-20,TSLA,90.67,92.24,91.51,91.64,48520913
2024-02-21,TSLA,91.85,90.37,89.73,90.02,30261540
2024-02-22,TSLA,89.53,93.13,91.75,92.45,9945360
2024-02-23,TSLA,92.18,93.49,93.18,93.47,17343968
2024-02-26,TSLA,93.83,96.19,96.0,96.14,21352636
2024-02-27,TSLA,96.85,94.76,94.64,94.74,40609065
2024-02-28,TSLA,94.65,98.38,97.08,97.55,47182030
2024-02-29,TSLA,97.35,97.24,97.06,97.11,31267931
2024-03-01,TSLA,96.83,94.13,93.46,93.78,6549313
2024-03-04,TSLA,93.68,92.59,91.81,92.59,5562908
2024-03-05,TSLA,92.11,95.28,94.7,95.12,12800301
2024-03-06,TSLA,94.95,99.77,98.68,99.11,45476640
2024-03-07,TSLA,99.4,105.51,104.65,105.46,31366014
2024-03-08,TSLA,105.06,101.75,101.05,101.06,6736874
2024-03-11,TSLA,101.15,104.02,102.9,102.93,33814414
2024-03-12,TSLA,103.11,103.91,103.42,103.81,25872522
2024-03-13,TSLA,103.49,103.05,102.66,102.97,1104672
2024-03-14,TSLA,102.92,99.06,98.59,99.01,12518525
2024-03-15,TSLA,99.4,98.37,98.19,98.3,47210141
2024-03-18,TSLA,98.92,104.42,103.8,104.18,15552223
2024-03-19,TSLA,104.14,108.77,107.81,107.83,42659829
2024-03-20,TSLA,107.53,102.14,101.52,101.59,45077371
2024-03-21,TSLA,101.58,105.8,103.22,104.87,20537125
2024-03-22,TSLA,104.97,102.78,101.91,102.1,6161844
2024-03-25,TSLA,101.68,96.74,96.09,96.73,33153916
2024-03-26,TSLA,96.62,93.64,92.99,93.09,48919362
2024-03-27,TSLA,93.15,88.22,87.9,88.11,4169189
2024-03-28,TSLA,88.12,88.96,88.45,88.89,31252319
2024-03-29,TSLA,88.55,93.13,93.04,93.08,34864089
2024-04-01,TSLA,93.06,91.31,91.15,91.19,20305230
2024-04-02,TSLA,90.67,88.76,88.11,88.64,25143704
2024-04-03,TSLA,88.96,86.28,85.33,85.47,4223333
2024-04-04,TSLA,85.27,87.67,87.06,87.22,46489953
2024-04-05,TSLA,87.43,87.63,87.28,87.41,16388334
2024-04-08,TSLA,87.21,89.09,88.04,88.26,14123288
2024-04-09,TSLA,88.25,87.18,86.35,86.8,34378747
2024-04-10,TSLA,87.06,84.05,83.73,83.97,43735945
2024-04-11,TSLA,83.37,78.55,77.65,78.21,3095156
2024-04-12,TSLA,78.34,80.89,80.12,80.32,1034732
2024-04-15,TSLA,80.04,79.01,78.78,78.87,44897008
2024-04-16,TSLA,79.19,80.56,80.02,80.18,16356635
2024-04-17,TSLA,80.24,82.12,81.34,81.37,5920745
2024-04-18,TSLA,81.23,79.92,79.25,79.61,2252793
2024-04-19,TSLA,79.51,86.38,85.46,85.6,28281272
2024-04-22,TSLA,85.45,83.01,82.5,82.68,49882338
2024-04-23,TSLA,83.04,83.63,83.01,83.31,40369306
2024-04-24,TSLA,83.42,86.14,85.72,85.95,41023888
2024-04-25,TSLA,85.81,90.79,90.1,90.49,45287983
2024-04-26,TSLA,90.18,86.8,86.43,86.55,17778172
2024-04-29,TSLA,86.51,84.2,83.65,83.81,8823053
2024-04-30,TSLA,83.9,89.64,89.29,89.52,11916318
2024-05-01,TSLA,89.47,86.8,85.7,86.77,41518979
2024-05-02,TSLA,86.44,86.47,86.08,86.29,32329008
2024-05-03,TSLA,86.55,86.38,85.14,85.8,8442284
2024-05-06,TSLA,86.38,80.61,80.39,80.41,2603429
2024-05-07,TSLA,80.35,84.73,84.24,84.46,43868080
2024-05-08,TSLA,84.95,85.82,84.94,85.52,26405049
2024-05-09,TSLA,85.87,85.81,85.26,85.63,13144958
2024-05-10,TSLA,85.66,85.91,85.7,85.82,28804173
2024-05-13,TSLA,85.52,87.68,87.44,87.52,40991516
2024-05-14,TSLA,87.89,90.16,89.27,89.86,19428626
2024-05-15,TSLA,89.71,92.19,91.94,92.1,6666756
2024-05-16,TSLA,92.03,96.98,96.21,96.48,45518579
2024-05-17,TSLA,96.56,95.37,94.94,95.29,17132591
2024-05-20,TSLA,95.29,93.55,92.35,93.52,29879875
2024-05-21,TSLA,93.29,94.05,92.85,93.66,30472230
2024-05-22,TSLA,93.5,91.7,91.24,91.27,24731816
2024-05-23,TSLA,91.26,95.19,94.47,94.56,26617967
2024-05-24,TSLA,94.03,95.83,94.03,95.31,34458671
2024-05-27,TSLA,95.16,95.09,94.52,94.58,44089792
2024-05-28,TSLA,95.02,92.92,92.36,92.47,49059210
2024-05-29,TSLA,92.5,93.7,92.33,92.81,39898204
2024-05-30,TSLA,92.77,91.29,90.65,90.93,8556940
2024-05-31,TSLA,90.99,91.28,90.67,90.78,44720840
2024-06-03,TSLA,90.66,88.92,88.03,88.62,7671624
2024-06-04,TSLA,88.28,86.9,86.19,86.7,44665436
2024-06-05,TSLA,86.18,88.04,87.64,87.65,16405303
2024-06-06,TSLA,87.77,90.22,89.16,89.57,43236928
2024-06-07,TSLA,89.35,90.02,89.77,89.91,19693977
2024-06-10,TSLA,89.89,94.23,93.44,93.45,37151831
2024-06-11,TSLA,93.63,93.62,93.14,93.31,7186399
2024-06-12,TSLA,93.24,93.76,92.75,92.82,37124474
2024-06-13,TSLA,92.7,95.08,93.99,94.14,2812624
2024-06-14,TSLA,94.15,92.86,91.76,92.46,16759225
2024-06-17,TSLA,92.2,89.6,88.16,89.38,43200975
2024-06-18,TSLA,89.18,86.01,85.82,85.88,28171711
2024-06-19,TSLA,86.09,91.28,90.33,90.76,10059242
2024-06-20,TSLA,91.02,87.26,86.4,86.95,33359393
2024-06-21,TSLA,86.84,84.87,84.27,84.33,19180968
2024-06-24,TSLA,84.55,89.67,89.44,89.67,40614640
2024-06-25,TSLA,89.18,91.99,91.54,91.54,5266748
2024-06-26,TSLA,91.34,92.77,92.1,92.56,19535070
2024-06-27,TSLA,92.41,93.95,93.33,93.37,24432027
2024-06-28,TSLA,93.34,93.88,93.43,93.8,46808593
2024-07-01,TSLA,94.33,90.86,90.29,90.79,13414582
2024-07-02,TSLA,91.25,96.33,96.14,96.15,48059206
2024-07-03,TSLA,96.16,94.92,94.49,94.79,16254900
2024-07-04,TSLA,94.93,93.22,92.2,92.55,45433724
2024-07-05,TSLA,92.71,93.23,92.28,92.65,33230424
2024-07-08,TSLA,92.61,88.5,87.18,88.1,6817115
2024-07-09,TSLA,87.67,88.61,87.73,88.46,29460536
2024-07-10,TSLA,88.43,84.67,83.55,84.01,35365326
2024-07-11,TSLA,83.78,82.26,81.56,81.94,34639093
2024-07-12,TSLA,81.93,82.88,81.52,82.62,33477963
2024-07-15,TSLA,82.8,84.94,84.29,84.82,34296590
2024-07-16,TSLA,84.97,83.89,83.43,83.88,5875045
2024-07-17,TSLA,84.28,84.98,84.1,84.59,6780596
2024-07-18,TSLA,84.96,89.3,88.76,88.93,18050437
2024-07-19,TSLA,88.54,90.87,90.31,90.7,15031436
2024-07-22,TSLA,91.04,91.66,91.43,91.57,34770658
2024-07-23,TSLA,91.14,95.79,95.14,95.35,13676725
2024-07-24,TSLA,95.48,92.45,92.13,92.43,6762672
2024-07-25,TSLA,92.14,92.9,92.14,92.39,46288311
2024-07-26,TSLA,92.76,89.83,89.43,89.65,27980983
2024-07-29,TSLA,90.53,92.3,91.8,91.98,31153796
2024-07-30,TSLA,91.69,90.0,89.18,89.7,42060757
2024-07-31,TSLA,89.57,89.58,88.66,89.37,22064073
2024-08-01,TSLA,89.0,86.22,85.46,85.79,3226475
2024-08-02,TSLA,85.55,89.03,88.37,88.48,8028435
2024-08-05,TSLA,88.47,92.08,91.65,91.95,37734988
2024-08-06,TSLA,91.81,94.3,94.29,94.29,46234891
2024-08-07,TSLA,94.2,96.4,94.67,95.52,15867606
2024-08-08,TSLA,95.48,99.41,98.45,98.83,3094740
2024-08-09,TSLA,98.73,96.53,95.69,96.37,30572282
2024-08-12,TSLA,96.39,94.24,92.89,93.52,11357714
2024-08-13,TSLA,93.73,92.73,91.22,91.57,46415858
2024-08-14,TSLA,91.44,93.17,92.65,92.99,25099492
2024-08-15,TSLA,92.43,95.73,94.95,95.44,37500324
2024-08-16,TSLA,95.38,93.85,93.34,93.57,12782553
2024-08-19,TSLA,93.63,94.74,93.87,94.04,27886595
2024-08-20,TSLA,93.66,95.76,95.47,95.73,45053426
2024-08-21,TSLA,95.77,98.4,97.39,97.92,12787217
2024-08-22,TSLA,98.19,95.61,94.2,95.59,34184794
2024-08-23,TSLA,95.15,94.93,94.7,94.76,9719278
2024-08-26,TSLA,95.33,96.86,95.05,95.85,43834563
2024-08-27,TSLA,95.55,101.18,99.71,100.77,24785674
2024-08-28,TSLA,100.87,111.5,109.74,110.72,5884869
2024-08-29,TSLA,111.16,108.36,107.57,107.87,13500135
2024-08-30,TSLA,108.57,109.02,108.39,108.62,46057520
2024-09-02,TSLA,108.97,117.2,116.61,116.64,11477637
2024-09-03,TSLA,116.5,117.53,116.66,117.23,29152200
2024-09-04,TSLA,117.45,117.0,116.58,116.89,6126481
2024-09-05,TSLA,117.07,108.74,107.26,108.43,13118014
2024-09-06,TSLA,108.56,105.51,105.21,105.28,4265746
2024-09-09,TSLA,105.45,106.07,105.22,106.01,43678091
2024-09-10,TSLA,105.61,106.77,106.45,106.75,43159669
2024-09-11,TSLA,106.47,111.88,111.32,111.64,35116699
2024-09-12,TSLA,111.97,110.05,109.21,109.35,39327745
2024-09-13,TSLA,108.81,109.46,108.42,109.08,39994936
2024-09-16,TSLA,108.95,107.69,106.82,107.29,1173081
2024-09-17,TSLA,107.13,105.95,105.38,105.93,24124401
2024-09-18,TSLA,106.15,106.07,105.14,106.01,12924725
2024-09-19,TSLA,106.11,104.17,103.06,103.3,46491660
2024-09-20,TSLA,103.49,106.36,105.62,105.81,4134592
2024-09-23,TSLA,105.82,104.83,104.36,104.52,3412202
2024-09-24,TSLA,105.18,104.85,104.31,104.76,9293678
2024-09-25,TSLA,104.51,109.82,109.21,109.58,8117053
2024-09-26,TSLA,109.91,106.28,105.65,106.12,26143925
2024-09-27,TSLA,106.31,104.93,104.81,104.93,49559443
2024-09-30,TSLA,104.84,103.58,102.78,103.48,18219305
2024-10-01,TSLA,103.34,103.22,102.39,103.18,11622108
2024-10-02,TSLA,103.42,105.77,104.44,104.72,37386867
2024-10-03,TSLA,105.16,109.41,108.47,109.07,2140919
2024-10-04,TSLA,109.26,115.56,114.63,114.74,43310565
2024-10-07,TSLA,115.07,106.3,106.07,106.16,20223762
2024-10-08,TSLA,106.28,110.0,108.14,109.42,22908801
2024-10-09,TSLA,109.25,106.28,104.74,105.14,40656770
2024-10-10,TSLA,105.32,102.43,101.95,102.1,14389190
2024-10-11,TSLA,102.28,98.59,98.07,98.36,47732786
2024-10-14,TSLA,98.72,97.43,96.57,96.67,7256872
2024-10-15,TSLA,96.73,99.03,98.08,98.66,12028844
2024-10-16,TSLA,99.11,96.44,95.36,95.43,12834017
2024-10-17,TSLA,94.9,92.5,91.84,92.35,2420766
2024-10-18,TSLA,92.31,90.73,90.03,90.28,39554840
2024-10-21,TSLA,90.56,90.07,89.22,89.72,9800679
2024-10-22,TSLA,89.82,92.18,91.12,91.55,16286742
2024-10-23,TSLA,91.63,86.09,85.42,85.86,13091401
2024-10-24,TSLA,86.0,90.54,90.2,90.3,49113740
2024-10-25,TSLA,90.42,91.21,90.13,90.93,32641020
2024-10-28,TSLA,90.9,92.56,90.73,91.63,15825640
2024-10-29,TSLA,91.49,91.15,90.43,90.88,6144158
2024-10-30,TSLA,90.9,93.46,92.44,93.04,36032329
2024-10-31,TSLA,92.53,99.07,97.73,98.03,3069835
2024-11-01,TSLA,97.95,93.85,93.36,93.46,7268582
2024-11-04,TSLA,92.96,99.83,98.62,99.5,41889797
2024-11-05,TSLA,99.51,104.12,103.84,104.04,25311501
2024-11-06,TSLA,104.51,104.02,102.51,103.53,22228302
2024-11-07,TSLA,103.64,105.03,104.48,104.97,34942814
2024-11-08,TSLA,104.91,102.95,101.42,102.18,2335965
2024-11-11,TSLA,101.8,97.51,97.22,97.27,27002825
2024-11-12,TSLA,97.06,97.57,96.49,97.43,34646746
2024-11-13,TSLA,97.3,98.58,97.58,97.99,27827035
2024-11-14,TSLA,98.12,98.44,96.23,96.93,46965383
2024-11-15,TSLA,96.93,97.58,97.43,97.58,32566555
2024-11-18,TSLA,97.25,95.42,94.96,95.38,33675043
2024-11-19,TSLA,95.2,96.76,95.91,96.29,22932995
2024-11-20,TSLA,95.79,92.55,91.51,91.96,18780413
2024-11-21,TSLA,92.28,93.58,93.18,93.46,6863935
2024-11-22,TSLA,93.27,98.0,96.6,97.25,25593860
2024-11-25,TSLA,96.68,90.84,90.7,90.78,39237066
2024-11-26,TSLA,90.56,83.61,82.77,82.97,14247387
2024-11-27,TSLA,82.99,83.45,83.15,83.35,2556648
2024-11-28,TSLA,83.26,79.79,79.03,79.74,48495591
2024-11-29,TSLA,79.81,80.82,79.55,80.42,44267969
